is_anomalous,confidence,ignition_time,P,T,R,true_thrust,is_valid,inference_time,uid,filename
0,1.0,1.25,1.2596503692420544,745.94,12.783034174332354,0.610614348421358,1,0.005799770355224609,503,00503_055_SN05_15bars_ramp4.csv
0,1.0,5.78,0.0,2255.19,5.801534737092318,0.258290025104034,0,0.009033918380737305,504,00504_056_SN05_15bars_onmod.csv
0,1.0,10.97,0.9019895698885452,1430.69,10.60086712649288,0.9032847720972553,1,0.008466005325317383,505,00505_057_SN05_15bars_offmod.csv
0,1.0,78.87,1.235277420792321,125.54,4.3775144081836155,1.2229692169796933,1,0.0013470649719238281,506,00506_058_SN05_15bars_random_short.csv
0,1.0,1.25,1.3359659419817567,1087.96,11.435153956640239,0.5852379169423011,1,0.004982948303222656,507,00507_059_SN05_15bars_random_long.csv
0,1.0,4.59,0.8941548128360688,187.33,2.53968963224234,0.7793753428220531,1,0.003178834915161133,508,00508_060_SN05_15bars_random_mixed.csv
0,0.9999964237213135,4.83,0.6256655116489125,5.58,33.27453770909243,0.781803021396006,1,0.0024750232696533203,509,00509_061_SN05_12bars_ramp1.csv
0,0.9994101524353027,6.71,0.0,0.0,,0.6560404326535576,0,0.000370025634765625,510,00510_062_SN05_12bars_ramp2.csv
0,1.0,1.28,0.748018711527809,205.9,7.272277347972683,0.4838104638705734,1,0.0007212162017822266,511,00511_063_SN05_12bars_ramp3.csv
0,1.0,1.27,0.7548216715749522,745.92,21.814919265102045,0.4812475077896031,1,0.002226114273071289,512,00512_064_SN05_12bars_ramp4.csv
0,1.0,1.21,0.0,2282.09,4.067415341461677,0.20574650603455347,0,0.013022184371948242,513,00513_065_SN05_12bars_onmod.csv
0,1.0,3.2600000000000002,0.83974687693774,1495.56,10.147531926089602,0.7082393748586656,1,0.0186917781829834,514,00514_066_SN05_12bars_offmod.csv
0,0.9998301267623901,230.47,0.5891678784569403,0.01,,0.7605755415533945,0,0.00039196014404296875,515,00515_067_SN05_12bars_random_short.csv
0,1.0,1.25,0.8600334134361037,1066.96,8.354910995262363,0.46810834712855126,1,0.007735013961791992,516,00516_068_SN05_12bars_random_long.csv
0,1.0,1.37,0.6918521624681775,193.73000000000002,3.4016956014789512,0.6325770770793311,1,0.0009741783142089844,517,00517_069_SN05_12bars_random_mixed.csv
0,0.9983420372009277,7.48,0.6079973246378864,0.97,10.908871788836347,0.6686933156684327,1,0.0011739730834960938,518,00518_070_SN05_9bars_ramp1.csv
0,0.999998927116394,1.45,0.4711727889889436,38.26,1.297486878838809,0.5310480894119397,1,0.0016720294952392578,519,00519_071_SN05_9bars_ramp2.csv
0,1.0,1.24,0.5590546039879494,205.95000000000002,5.8892804212112795,0.3736263209325297,1,0.0009870529174804688,520,00520_072_SN05_9bars_ramp3.csv
0,1.0,1.26,0.7360767643609837,745.87,37.623126982031486,0.3740438551163801,1,0.002192974090576172,521,00521_073_SN05_9bars_ramp4.csv
0,1.0,1.2,0.0,2281.51,25.633962811999567,0.16027640279665506,0,0.05173087120056152,522,00522_074_SN05_9bars_onmod.csv
0,1.0,5.48,0.5500547075267253,1482.8500000000001,43.0575034675999,0.5445423127854371,1,0.032752275466918945,523,00523_075_SN05_9bars_offmod.csv
0,1.0,43.56,0.5207878346715398,111.23,4.791562538106253,0.6514469429787569,1,0.005926847457885742,524,00524_076_SN05_9bars_random_short.csv
0,1.0,1.25,0.7135671430905665,1057.96,3.730255165363019,0.36364158457093926,1,0.003551959991455078,525,00525_077_SN05_9bars_random_long.csv
0,1.0,1.36,0.5683857258813836,236.66,1.644376545945422,0.4571211603889765,1,0.0020630359649658203,526,00526_078_SN05_9bars_random_mixed.csv
0,1.0,1.24,1.5086042410679819,299.97,3.2412909049623346,0.9025557351914566,1,0.0009548664093017578,527,00527_079_SN05_24bars_ssf.csv
0,1.0,1.22,1.4157641052815875,299.98,3.2153552581674276,0.7777620567837525,1,0.0009949207305908203,528,00528_080_SN05_21bars_ssf.csv
0,1.0,1.28,1.1325449508041059,299.93,3.2101912326144606,0.6720416149677875,1,0.0014719963073730469,529,00529_081_SN05_18bars_ssf.csv
0,1.0,1.23,1.0769583882821705,299.99,4.167063717630774,0.5561539492051719,1,0.0044519901275634766,530,00530_082_SN05_15bars_ssf.csv
0,1.0,1.25,0.833997481917024,299.97,360.5325953697251,0.4535196685790721,1,0.001230001449584961,531,00531_083_SN05_12bars_ssf.csv
0,1.0,1.25,0.6276673283007488,299.97,2.8267741443701633,0.36247364648105856,1,0.0010251998901367188,532,00532_084_SN05_9bars_ssf.csv
0,1.0,94.59,1.2850173834084524,473.56,3.8048068751735746,0.8804621324135071,1,0.005034923553466797,533,00533_085_SN05_24bars_health_check.csv
0,1.0,91.29,1.4437647928745134,476.86,3.9388115064532685,0.7748070522480128,1,0.0055959224700927734,534,00534_086_SN05_21bars_health_check.csv
0,1.0,91.29,0.969004004396081,476.61,4.017418540691724,0.6395634350755911,1,0.0033380985260009766,535,00535_087_SN05_18bars_health_check.csv
0,1.0,91.31,0.8241120405675295,476.88,4.0875515739128705,0.54909703317157,1,0.002110004425048828,536,00536_088_SN05_15bars_health_check.csv
0,1.0,91.31,0.669071541822976,476.81,3.729461606561202,0.44112184273786265,1,0.002293109893798828,537,00537_089_SN05_12bars_health_check.csv
0,1.0,96.83,0.5006038628656015,471.3,3.6577886080535102,0.3441029843551141,1,0.0040400028228759766,538,00538_090_SN05_9bars_health_check.csv
0,1.0,1.25,0.5194267891628226,299.97,3.7465481667379064,0.3031900050184725,1,0.001287221908569336,539,00539_091_SN05_7bars_ssf.csv
0,1.0,1.23,0.4565920239862031,299.99,3.5162662292812876,0.25219232104179334,1,0.0008771419525146484,540,00540_092_SN05_5bars_ssf.csv
0,1.0,91.3,0.426545106303725,476.76,3.940252384066324,0.295399180129786,1,0.012549877166748047,541,00541_093_SN05_7bars_health_check.csv
0,1.0,91.29,0.3398679716404196,476.86,3.3837879836099614,0.23845334454830633,1,0.0032830238342285156,542,00542_094_SN05_5bars_health_check.csv
0,0.9994101524353027,,0.0,0.0,,0.0,0,0.00047898292541503906,543,00543_095_SN05_7bars_ramp1.csv
0,0.9997166991233826,1.48,0.3393832998017993,0.01,,0.41055589379234836,0,0.00026702880859375,544,00544_096_SN05_7bars_ramp2.csv
0,1.0,1.24,0.46921407282431576,205.94,5.314640785872672,0.3001204847909385,1,0.0012180805206298828,545,00545_097_SN05_7bars_ramp3.csv
0,1.0,1.28,0.48343266448080857,745.9300000000001,15.227741906132438,0.30024493921762685,1,0.003660917282104492,546,00546_098_SN05_7bars_ramp4.csv
0,1.0,1.19,0.0,2278.88,3.441289478675514,0.13002688598005388,0,0.05144095420837402,547,00547_099_SN05_7bars_onmod.csv
0,1.0,7.0,0.5123922323303755,1426.46,7.808284542048561,0.4452477940587386,1,0.004377126693725586,548,00548_100_SN05_7bars_offmod.csv
0,1.0,31.84,0.3931291631844868,263.54,4.353028327038898,0.4689052972333231,1,0.002851724624633789,549,00549_101_SN05_7bars_random_short.csv
0,1.0,1.26,0.544673432665466,1101.93,10.064460923606573,0.2956997912232607,1,0.008101224899291992,550,00550_102_SN05_7bars_random_long.csv
0,1.0,1.48,0.436688688274851,201.3,3.0758185176569777,0.39787227631192146,1,0.003187894821166992,551,00551_103_SN05_7bars_random_mixed.csv
0,0.9993834495544434,31.73,0.0,0.02,,0.39189579486318094,0,0.00042819976806640625,552,00552_104_SN05_5bars_ramp1.csv
0,0.9999946355819702,7.61,0.3719498963901517,35.17,1.4409397461065274,0.3680850583810197,1,0.0005848407745361328,553,00553_105_SN05_5bars_ramp2.csv
0,1.0,1.26,0.3747663768468512,205.95000000000002,6.439200411970774,0.24366130770212246,1,0.0015218257904052734,554,00554_106_SN05_5bars_ramp3.csv
0,1.0,1.25,0.40888105734905905,745.96,18.56609593475939,0.24659336043842187,1,0.005733966827392578,555,00555_107_SN05_5bars_ramp4.csv
0,1.0,1.21,0.0,2242.9500000000003,2.079079149524885,0.10867899524973723,0,0.0359342098236084,556,00556_108_SN05_5bars_onmod.csv
0,1.0,9.89,0.35773443022399987,1453.01,19.82129425080243,0.36805581853768443,1,0.026417016983032227,557,00557_109_SN05_5bars_offmod.csv
0,1.0,111.01,0.31381009348338346,77.55,4.204689183347269,0.3881081885830567,1,0.0023469924926757812,558,00558_110_SN05_5bars_random_short.csv
0,1.0,1.27,0.5714841337322671,1017.96,31.887909669933677,0.24147722228624674,1,0.005381107330322266,559,00559_111_SN05_5bars_random_long.csv
0,1.0,1.3800000000000001,0.35701742159775923,273.36,7.007674572121594,0.28241940948221994,1,0.003885984420776367,560,00560_112_SN05_5bars_random_mixed.csv
0,1.0,1.24,2.273636175045309,299.99,9.475952899431846,1.2140139587071417,1,0.0018260478973388672,561,00561_001_SN06_24bars_ssf.csv
0,1.0,1.24,2.0676751614609494,299.97,3.1068318623483684,1.035215690981753,1,0.0009219646453857422,562,00562_002_SN06_21bars_ssf.csv
0,1.0,1.25,1.356932053632531,299.96,15.543437280904136,0.8837251039230434,1,0.0009930133819580078,563,00563_003_SN06_18bars_ssf.csv
0,1.0,1.23,1.3373946629665419,299.98,3.775759824599591,0.7354967898272816,1,0.0009028911590576172,564,00564_004_SN06_15bars_ssf.csv
0,1.0,1.24,0.957150672377528,299.97,2.8951613009355857,0.6038274387534373,1,0.0009150505065917969,565,00565_005_SN06_12bars_ssf.csv
0,1.0,1.23,0.7933052804626809,299.98,4.790116704113574,0.4772873717283711,1,0.001010894775390625,566,00566_006_SN06_9bars_ssf.csv
0,1.0,91.29,1.7926675090142206,476.86,3.8408999690411814,1.2037253118173399,1,0.0027370452880859375,567,00567_007_SN06_24bars_health_check.csv
0,1.0,91.27,1.6597918507826708,476.81,3.8067326167021664,1.0100790892770601,1,0.0023949146270751953,568,00568_008_SN06_21bars_health_check.csv
0,1.0,91.28,1.3162463171126393,476.88,3.9388648103824755,0.8724023099705324,1,0.0022330284118652344,569,00569_009_SN06_18bars_health_check.csv
0,1.0,91.28,1.1048411416359074,476.82,4.633386756597408,0.7182247766892186,1,0.0031800270080566406,570,00570_010_SN06_15bars_health_check.csv
0,1.0,91.29,0.9264267891100573,476.83,3.90070918409988,0.585484977232356,1,0.002299785614013672,571,00571_011_SN06_12bars_health_check.csv
0,1.0,91.29,0.7064376561216196,476.86,3.9141166031300973,0.47116928683902526,1,0.002214193344116211,572,00572_012_SN06_9bars_health_check.csv
0,0.9994101524353027,,0.0,0.0,,0.0,0,0.00039696693420410156,573,00573_013_SN06_24bars_ramp1.csv
0,0.9993556141853333,10.53,0.0,0.04,,1.6628056884075604,0,0.00021576881408691406,574,00574_014_SN06_24bars_ramp2.csv
0,1.0,1.25,2.0842691238063655,205.91,5.5689259595144645,1.1775164847437003,1,0.0008068084716796875,575,00575_015_SN06_24bars_ramp3.csv
0,1.0,1.27,2.6196518734341123,745.9300000000001,19.02862824083967,1.1701166457358494,1,0.0032401084899902344,576,00576_016_SN06_24bars_ramp4.csv
0,1.0,1.21,0.0,2218.21,14.234625337942987,0.5299958678915628,0,0.034752845764160156,577,00577_017_SN06_24bars_onmod.csv
0,1.0,1.31,1.530364552504648,1526.34,1.6680960893134877,1.272818960264625,1,0.03133416175842285,578,00578_018_SN06_18.0bars_offmod.csv
0,0.9994101524353027,,0.0,0.0,,0.0,0,0.00046896934509277344,580,00580_019_SN06_24bars_random_short.csv
0,1.0,1.24,2.2350658503764556,1079.95,5.162112938920456,1.1321123378397593,1,0.00593876838684082,581,00581_020_SN06_24bars_random_long.csv
0,1.0,1.32,1.8329602967226963,301.45,10.90572626538146,1.2762503737847344,1,0.004518270492553711,582,00582_021_SN06_24bars_random_mixed.csv
0,0.9994101524353027,,0.0,0.0,,0.0,0,0.0004489421844482422,583,00583_022_SN06_21bars_ramp1.csv
0,0.9999995231628418,2.47,1.2083565072601852,38.410000000000004,1.231443320903269,1.364904362717117,1,0.00060272216796875,584,00584_023_SN06_21bars_ramp2.csv
0,1.0,1.24,1.79872880731942,205.94,6.071245919609691,0.9675725996126119,1,0.0007379055023193359,585,00585_024_SN06_21bars_ramp3.csv
0,1.0,1.24,1.732820952138864,745.95,25.524911993778634,0.9704632777162814,1,0.002153158187866211,586,00586_025_SN06_21bars_ramp4.csv
0,1.0,1.19,0.0,2340.93,2.069166642522221,0.455520551866367,0,0.04132986068725586,587,00587_026_SN06_21bars_onmod.csv
0,1.0,5.92,1.40267077210572,1479.8500000000001,17.85841454874316,1.4068776910377485,1,0.029061079025268555,588,00588_027_SN06_21bars_offmod.csv
0,0.9887819886207581,178.48,1.207473781698274,0.0,,1.541875922429568,0,0.0010461807250976562,589,00589_028_SN06_21bars_random_short.csv
0,1.0,1.23,1.8669507236471898,995.98,2.0116310233789236,0.9344836287315976,1,0.012180805206298828,590,00590_029_SN06_21bars_random_long.csv
0,1.0,1.33,1.7437546100029548,310.11,3.666412114908244,1.1312960457679815,1,0.008496999740600586,591,00591_030_SN06_21bars_random_mixed.csv
0,0.6965764164924622,149.58,1.1347015428807854,38.1,9.289670464008307,1.3319308936207206,1,0.0010628700256347656,592,00592_031_SN06_18bars_ramp1.csv
0,0.9999922513961792,6.5600000000000005,1.1840499827967743,31.04,1.2074002221967246,1.1996717952891158,1,0.0005402565002441406,593,00593_032_SN06_18bars_ramp2.csv
0,1.0,1.24,1.38784752152399,205.92000000000002,6.207924610283817,0.7973191071805978,1,0.0009930133819580078,594,00594_033_SN06_18bars_ramp3.csv
0,1.0,1.24,1.3847202406090189,745.98,21.46249898007308,0.7943449807769928,1,0.006218910217285156,595,00595_034_SN06_18bars_ramp4.csv
0,1.0,1.2,0.0,2295.05,1.3132259954803243,0.366645161826754,0,0.043096065521240234,596,00596_035_SN06_18bars_onmod.csv
0,1.0,1.43,1.3593025987497687,1452.45,3.345471433609221,1.1611823212363845,1,0.013793706893920898,597,00597_036_SN06_18bars_offmod.csv
0,1.0,70.67,1.0047515842562154,108.91,4.093500364574947,1.258378353009445,1,0.0021800994873046875,598,00598_037_SN06_18bars_random_short.csv
0,1.0,1.25,1.3508726210361017,952.91,4.16492761767222,0.7675068756114832,1,0.0050868988037109375,599,00599_038_SN06_18bars_random_long.csv
0,1.0,2.31,1.142048896097856,321.34000000000003,4.150343762073278,0.9060056219868082,1,0.005743980407714844,600,00600_039_SN06_18bars_random_mixed.csv
0,1.0,1.26,1.735512571725807,299.94,5.970485587007662,1.0634531879035445,1,0.0020890235900878906,601,00601_040_SN06_24bars_ssf.csv
0,1.0,1.21,1.4739020527719893,300.01,21.23041679858816,0.8924001704312072,1,0.0008628368377685547,602,00602_041_SN06_21bars_ssf.csv
0,1.0,1.24,1.2491161865724105,299.97,4.834822933880343,0.7642714060786618,1,0.0009641647338867188,603,00603_042_SN06_18bars_ssf.csv
0,1.0,1.24,1.206155789950864,299.96,7.978623510976554,0.6359877626635596,1,0.0009479522705078125,604,00604_043_SN06_15bars_ssf.csv
0,1.0,1.27,1.0371514480314736,299.94,3.1139422788794637,0.5214858032602747,1,0.0009720325469970703,605,00605_044_SN06_12bars_ssf.csv
0,1.0,1.25,0.6952034797556956,299.96,19.22568867158058,0.4189291874426295,1,0.0008909702301025391,606,00606_045_SN06_9bars_ssf.csv
0,1.0,91.25,1.5122183222578756,476.91,3.3509768366654473,1.026786069432142,1,0.003011941909790039,607,00607_046_SN06_24bars_health_check.csv
0,1.0,91.26,1.3132341560199996,476.84000000000003,5.07504589408613,0.8707366405865211,1,0.0024340152740478516,608,00608_047_SN06_21bars_health_check.csv
0,1.0,91.26,1.2564248327595737,476.87,3.705731015805031,0.7513847943901825,1,0.0053691864013671875,609,00609_048_SN06_18bars_health_check.csv
0,1.0,91.31,1.0755658146957945,476.84000000000003,3.641849154860906,0.6403430977424595,1,0.0022521018981933594,610,00610_049_SN06_15bars_health_check.csv
0,1.0,91.29,0.7364401051143281,476.86,3.8826956226651825,0.5098816704246647,1,0.002288818359375,611,00611_050_SN06_12bars_health_check.csv
0,1.0,91.29,0.6059041295934128,476.85,3.467675310712227,0.41404290168566027,1,0.002395153045654297,612,00612_051_SN06_9bars_health_check.csv
0,0.9994101524353027,,0.0,0.0,,0.0,0,0.0003299713134765625,613,00613_052_SN06_15bars_ramp1.csv
0,0.9999996423721313,2.6,0.842759127003243,40.02,1.4585935022154237,0.9351086595885665,1,0.0005741119384765625,614,00614_053_SN06_15bars_ramp2.csv
0,1.0,1.24,0.9339917686494541,205.97,7.546912678228957,0.6353109532700693,1,0.0007867813110351562,615,00615_054_SN06_15bars_ramp3.csv
0,1.0,1.24,1.2436767144197143,745.96,18.25309335609299,0.6257589571244885,1,0.001817941665649414,616,00616_055_SN06_15bars_ramp4.csv
0,1.0,1.21,0.0,2259.79,5.905141376194884,0.28685084694337903,0,0.014317035675048828,617,00617_056_SN06_15bars_onmod.csv
0,1.0,8.52,1.2147900952956572,1454.72,10.683506492976013,0.9352172798674081,1,0.007647037506103516,618,00618_057_SN06_15bars_offmod.csv
0,0.9994101524353027,,0.0,0.0,,0.0,0,0.00039386749267578125,619,00619_058_SN06_15bars_random_short.csv
0,1.0,1.24,1.157963727106922,1087.94,11.675527233619086,0.6063432795817195,1,0.00476527214050293,620,00620_059_SN06_15bars_random_long.csv
0,1.0,4.5,0.885895458836604,205.94,2.5832701525472173,0.8134509015420971,1,0.0036771297454833984,621,00621_060_SN06_15bars_random_mixed.csv
0,0.9994101524353027,,0.0,0.0,,0.0,0,0.00029015541076660156,622,00622_061_SN06_12bars_ramp1.csv
0,0.9999997615814209,1.3900000000000001,0.6487874575691767,41.35,1.2537445483617866,0.7318957095550462,1,0.0004551410675048828,623,00623_062_SN06_12bars_ramp2.csv
0,1.0,1.23,0.7827676176979846,205.97,7.1440483831205155,0.5006780493958921,1,0.0006761550903320312,624,00624_063_SN06_12bars_ramp3.csv
0,1.0,1.26,0.8272967218455376,745.94,21.440825261365596,0.5001002935034677,1,0.0036280155181884766,625,00625_064_SN06_12bars_ramp4.csv
0,1.0,1.22,0.0,2282.09,11.67888994794262,0.22841318018465287,0,0.018785953521728516,626,00626_065_SN06_12bars_onmod.csv
0,1.0,1.98,0.8281322315203468,1465.48,3.766027485394098,0.7262480540168872,1,0.018697023391723633,627,00627_066_SN06_12bars_offmod.csv
0,0.9994101524353027,,0.0,0.0,,0.0,0,0.0003669261932373047,628,00628_067_SN06_12bars_random_short.csv
0,1.0,1.24,1.0639923263794877,1066.98,7.586485031964624,0.4900444308996522,1,0.00618433952331543,629,00629_068_SN06_12bars_random_long.csv
0,1.0,1.3800000000000001,0.6589453585317252,193.68,2.7011153754704735,0.6153126347856829,1,0.0033311843872070312,630,00630_069_SN06_12bars_random_mixed.csv
0,0.9994101524353027,,0.0,0.0,,0.0,0,0.0003597736358642578,631,00631_070_SN06_9bars_ramp1.csv
0,0.9999997615814209,1.44,0.5084119849473504,42.45,1.511369426776456,0.5746699928206188,1,0.0005180835723876953,632,00632_071_SN06_9bars_ramp2.csv
0,1.0,1.26,0.6266088054703948,205.95000000000002,7.390971852599203,0.389263033367783,1,0.0010869503021240234,633,00633_072_SN06_9bars_ramp3.csv
0,1.0,1.24,0.8031460717050586,745.97,18.657299391433778,0.3886372974479088,1,0.00413203239440918,634,00634_073_SN06_9bars_ramp4.csv
0,1.0,1.19,0.0,2281.54,8.96275706131461,0.18101305955272615,0,0.039031028747558594,635,00635_074_SN06_9bars_onmod.csv
0,1.0,1.57,0.6205197239948036,1486.43,3.5587729090038778,0.5595935851605527,1,0.023451805114746094,636,00636_075_SN06_9bars_offmod.csv
0,1.0,168.70000000000002,0.48197358492107945,95.91,4.287237058579982,0.6178659525721872,1,0.006594181060791016,637,00637_076_SN06_9bars_random_short.csv
0,1.0,1.22,0.8305461747618156,1057.98,3.4318169884958296,0.3748338493564357,1,0.004649162292480469,638,00638_077_SN06_9bars_random_long.csv
0,1.0,1.32,0.5535937558511409,238.53,2.7415331800828784,0.4718943991206014,1,0.0011878013610839844,639,00639_078_SN06_9bars_random_mixed.csv
0,1.0,1.31,1.7876662768359597,299.90000000000003,7.659879568608562,0.9695230331135481,1,0.0016407966613769531,640,00640_079_SN06_24bars_ssf.csv
0,1.0,1.22,1.4013183733028822,300.01,3.407317267130427,0.8054749685974631,1,0.0009567737579345703,641,00641_080_SN06_21bars_ssf.csv
0,1.0,1.23,1.3170215487556567,299.98,10.996433360171139,0.6886213469893889,1,0.0010082721710205078,642,00642_081_SN06_18bars_ssf.csv
0,1.0,1.22,1.2694403286718003,300.01,3.4382752111412227,0.5752340726932744,1,0.0010228157043457031,643,00643_082_SN06_15bars_ssf.csv
0,1.0,1.24,0.8905235096580373,299.98,12.355366169136508,0.4710208903874542,1,0.0009238719940185547,644,00644_083_SN06_12bars_ssf.csv
0,1.0,1.26,0.580276894458569,299.95,3.4054115115113786,0.374441434092738,1,0.0025131702423095703,645,00645_084_SN06_9bars_ssf.csv
0,1.0,91.26,1.3998810323753839,476.84000000000003,4.92284847940157,0.9048305771214122,1,0.0026917457580566406,646,00646_085_SN06_24bars_health_check.csv
0,1.0,91.27,1.2048066828544717,476.8,3.714593506624818,0.8108758882070205,1,0.003175973892211914,647,00647_086_SN06_21bars_health_check.csv
0,1.0,91.3,0.9606263715838869,476.8,3.938889885004228,0.6713188849935782,1,0.0043201446533203125,648,00648_087_SN06_18bars_health_check.csv
0,1.0,91.29,0.85787289332354,476.77,3.70937313278943,0.5651188558088784,1,0.0024499893188476562,649,00649_088_SN06_15bars_health_check.csv
0,1.0,92.43,0.7163992695425497,475.7,3.5224837645335043,0.4664990755966248,1,0.0032739639282226562,650,00650_089_SN06_12bars_health_check.csv
0,1.0,91.28,0.5493568521678951,476.85,3.9555297193314285,0.36710443812729765,1,0.0024912357330322266,651,00651_090_SN06_9bars_health_check.csv
0,1.0,1.25,0.578875144234408,299.95,4.637025398904634,0.31258921297603276,1,0.003162860870361328,652,00652_091_SN06_7bars_ssf.csv
0,1.0,1.27,0.4823034443671158,299.93,6.462317981819955,0.2640236717710601,1,0.0008990764617919922,653,00653_092_SN06_5bars_ssf.csv
0,1.0,91.27,0.5172167283159479,476.84000000000003,3.790013493668895,0.3078281491457478,1,0.002460956573486328,654,00654_093_SN06_7bars_health_check.csv
0,1.0,92.39,0.3692658003079701,475.75,3.6841878152132876,0.25065407307441784,1,0.0038352012634277344,655,00655_094_SN06_5bars_health_check.csv
0,0.999783456325531,50.44,0.5073969386399836,0.04,,0.6218680091856366,0,0.0002961158752441406,656,00656_095_SN06_7bars_ramp1.csv
0,0.9999996423721313,1.43,0.4071112443741375,43.29,1.7417509043831958,0.4452425221826506,1,0.0005900859832763672,657,00657_096_SN06_7bars_ramp2.csv
0,1.0,1.24,0.5916518151857835,205.97,5.3053958445567035,0.3112789127074734,1,0.00138092041015625,658,00658_097_SN06_7bars_ramp3.csv
0,1.0,1.25,0.5563066284579373,745.91,23.69334143490058,0.3135957718158483,1,0.005095243453979492,659,00659_098_SN06_7bars_ramp4.csv
0,1.0,1.2,0.0,2278.86,3.9239918410939536,0.1411955850491858,0,0.03539609909057617,660,00660_099_SN06_7bars_onmod.csv
0,1.0,8.39,0.5410180181054289,1440.41,22.40025756153355,0.4522417162930694,1,0.005115985870361328,661,00661_100_SN06_7bars_offmod.csv
0,0.9993834495544434,122.46000000000001,0.0,0.02,,0.5069304733146177,0,0.0004131793975830078,662,00662_101_SN06_7bars_random_short.csv
0,1.0,1.23,0.6361601613614913,1102.0,10.650431583130919,0.30288290278761754,1,0.003374814987182617,663,00663_102_SN06_7bars_random_long.csv
0,1.0,1.42,0.42944090113283667,192.1,5.0664676100835,0.4129282216307446,1,0.0019042491912841797,664,00664_103_SN06_7bars_random_mixed.csv
0,0.9994101524353027,,0.0,0.0,,0.0,0,0.00030612945556640625,665,00665_104_SN06_5bars_ramp1.csv
0,0.9999992847442627,1.3900000000000001,0.3154011778623431,39.19,1.168336288141519,0.3612757784469164,1,0.0005371570587158203,666,00666_105_SN06_5bars_ramp2.csv
0,1.0,1.26,0.4556146837095745,205.91,6.063981396479026,0.2572936626880598,1,0.0023450851440429688,667,00667_106_SN06_5bars_ramp3.csv
0,1.0,1.26,0.4755449340274499,745.9,18.861184117935267,0.2557645237690778,1,0.0031859874725341797,668,00668_107_SN06_5bars_ramp4.csv
0,1.0,1.2,0.0,2245.7400000000002,6.006669475895365,0.1220989996445794,0,0.04032707214355469,669,00669_108_SN06_5bars_onmod.csv
0,1.0,5.74,0.47892365789221364,1427.84,2.0083390496022715,0.38385281818037864,1,0.0170748233795166,670,00670_109_SN06_5bars_offmod.csv
0,0.9994101524353027,,0.0,0.0,,0.0,0,0.0012552738189697266,671,00671_110_SN06_5bars_random_short.csv
0,1.0,1.22,0.476732390505409,1018.01,19.162023167936876,0.2514313904845782,1,0.005658864974975586,672,00672_111_SN06_5bars_random_long.csv
0,1.0,1.31,0.3660567731129747,273.17,9.000309121637741,0.2953678770179885,1,0.00869894027709961,673,00673_112_SN06_5bars_random_mixed.csv
0,1.0,1.26,2.1309987158587793,299.96,18.025653825034155,1.2583192386221556,1,0.0010061264038085938,674,00674_001_SN07_24bars_ssf.csv
0,1.0,1.26,2.0976967781618643,299.99,7.403574331374716,1.0758899432421456,1,0.0008947849273681641,675,00675_002_SN07_21bars_ssf.csv
0,1.0,1.3,1.703335429169028,299.92,3.507250083583147,0.9291377856447157,1,0.0020101070404052734,676,00676_003_SN07_18bars_ssf.csv
0,1.0,1.23,1.3640244766840528,299.98,15.899013208455637,0.7598074914819514,1,0.0009629726409912109,677,00677_004_SN07_15bars_ssf.csv
0,1.0,1.22,2.856342783292642,300.01,1.9827697849445856,1.1718600374398427,1,0.0026578903198242188,678,00678_005_SN07_12bars_ssf.csv
0,1.0,1.26,0.9191390260349747,299.95,14.221820730389627,0.4812122726097382,1,0.003835916519165039,679,00679_006_SN07_9bars_ssf.csv
0,1.0,91.3,1.8166427112302694,476.83,3.4771381637936503,1.143712536997664,1,0.0024557113647460938,680,00680_007_SN07_24bars_health_check.csv
0,1.0,91.26,1.7770654519778997,476.85,4.107012349214671,1.0279014634789208,1,0.002210855484008789,681,00681_008_SN07_21bars_health_check.csv
0,1.0,94.62,1.3611172261855455,473.51,3.860267678470346,0.8878038003521133,1,0.002788066864013672,682,00682_009_SN07_18bars_health_check.csv
0,1.0,92.39,1.1900777645175906,475.75,3.3991512325504107,0.7236840800751345,1,0.002162933349609375,683,00683_010_SN07_15bars_health_check.csv
0,1.0,91.3,0.9052208449234667,476.84000000000003,4.039963258439407,0.5841444933324513,1,0.0023241043090820312,684,00684_011_SN07_12bars_health_check.csv
0,1.0,107.84,0.7081906260508518,460.32,3.902799188847109,0.4585168309232661,1,0.0067729949951171875,685,00685_012_SN07_9bars_health_check.csv
0,0.9993556141853333,55.47,0.0,0.04,,2.0866620167980874,0,0.0004029273986816406,686,00686_013_SN07_24bars_ramp1.csv
0,0.9998030066490173,4.48,1.3439333686877588,1.05,1.253877631081251,1.5825529561126024,1,0.001811981201171875,687,00687_014_SN07_24bars_ramp2.csv
0,1.0,1.27,2.287932308333129,205.96,6.066579100912821,1.2291590239376995,1,0.0007231235504150391,688,00688_015_SN07_24bars_ramp3.csv
0,1.0,1.26,2.1177279629589094,745.94,19.761936204130592,1.2143128617450274,1,0.004043102264404297,689,00689_016_SN07_24bars_ramp4.csv
0,1.0,1.2,0.0,2218.2200000000003,3.425403079112364,0.4897885066728371,0,0.03489804267883301,690,00690_017_SN07_24bars_onmod.csv
0,1.0,1.57,1.7112211943062985,1525.65,1.6594130557915212,1.716619035159865,1,0.027399301528930664,691,00691_018_SN07_24bars_offmod.csv
0,0.9994101524353027,,0.0,0.0,,0.0,0,0.00042319297790527344,692,00692_019_SN07_24bars_random_short.csv
