uid,sn,test_id,split,P,T,R,P_original,T_original,R_original,maneuver_type,maneuver_type_id,thrust_profile,estimated_delta_v,distance_km,distance_type,attenuation_factor,snr_condition,target_snr_db,actual_snr_db,stretch_factor,energy_density,shape_factor,is_anomalous,is_valid,true_thrust,ignition_time,signal_quality,detection_difficulty,P_normalized,T_log,T_normalized,R_normalized,augmentation_version,augmentation_date,is_valid_augmented
33,1,33,train,0.3898680239479367,2140.2617855091007,4.527796192687019,1.3059681520469466,2.0594,4.636776725096612,HOHMANN_TRANSFER,1,impulsive,10.0,853.1670517070484,medium,0.2942819231679176,poor,3.0,36.81555786463186,1000.0,0.0001821590361457,0.9,False,1,0.804671619474568,1.27,high,hard,0.11455319330524076,7.669150553655453,1.7842902441772928,-0.2874879619159451,1.0,2026-01-22,1
33,1,33,train,0.2154018489937971,663.8991086205768,4.624403387520203,1.3059681520469466,2.0594,4.636776725096612,HOHMANN_TRANSFER,1,impulsive,10.0,1101.2022965628591,far,0.1690472193567677,moderate,5.0,32.281842204018744,322.3750163254233,0.0003244496734471,0.9,False,1,0.804671619474568,1.27,high,medium,-0.2223228422104343,6.499635312785728,1.1542535198871657,-0.28122641569462664,1.0,2026-01-22,1
33,1,33,train,0.0474731697246351,3334.9252190538623,4.629019067062616,1.3059681520469466,2.0594,4.636776725096612,HOHMANN_TRANSFER,1,impulsive,10.0,2360.719068325894,very_far,0.0296147887321925,moderate,5.0,12.861930750378123,1000.0,1.4235152696498398e-05,0.9,False,1,0.804671619474568,1.27,high,hard,-0.5465756536018057,8.112505346876626,2.0231326225046304,-0.28092725277153874,1.0,2026-01-22,1
34,1,34,train,1.855576054634576,2116.9564345393983,21.329573532625403,1.4359084662567658,7.459300000000001,19.486022416468806,HOHMANN_TRANSFER,1,impulsive,10.0,419.0191496459869,near,1.2997753785825912,excellent,15.0,44.76557607517233,283.8009510998885,0.0008765301091509,0.9,False,1,0.7871899360916534,1.3,high,easy,2.944682934677707,7.658206956799378,1.7783947520330214,0.8015106949231022,1.0,2026-01-22,1
34,1,34,train,0.8860786029198449,1287.9191080533233,17.853440754043056,1.4359084662567658,7.459300000000001,19.486022416468806,HOHMANN_TRANSFER,1,impulsive,10.0,633.7972875294081,medium,0.5545875892783502,moderate,5.0,18.96206297774071,172.65951336631093,0.0006879924347571,0.9,False,1,0.7871899360916534,1.3,high,medium,1.072684204482247,7.161559245386826,1.510842619072483,0.5762069160263249,1.0,2026-01-22,1
34,1,34,train,0.129373298667718,2151.840839844215,18.91368523651817,1.4359084662567658,7.459300000000001,19.486022416468806,HOHMANN_TRANSFER,1,impulsive,10.0,1479.44012295454,far,0.0876579602130117,good,10.0,31.10582684329076,288.4775836665927,6.012215042683366e-05,0.9,False,1,0.7871899360916534,1.3,high,medium,-0.38843502402807456,7.6745435698032765,1.7871955489643356,0.6449261231659098,1.0,2026-01-22,1
34,1,34,train,0.0584460911352401,140.72570344512914,20.402375354618243,1.4359084662567658,7.459300000000001,19.486022416468806,HOHMANN_TRANSFER,1,impulsive,10.0,2093.682004466354,very_far,0.0393872566507915,poor,3.0,29.52214963357348,18.865805564212344,0.0004153192324103,0.9,False,1,0.7871899360916534,1.3,high,hard,-0.5253880837831785,4.953893523649304,0.32153748559107725,0.741414816371416,1.0,2026-01-22,1
35,1,35,train,0.0,57.55499358124528,2.3358256387668943,0.0,22.9509,2.3294205529529304,STATION_KEEPING,4,pulsed,1.0,589.205412563466,near,0.6468731300553417,excellent,15.0,0.0,2.5077445146484574,0.0,0.7,True,0,0.3287134408145734,1.19,low,easy,-0.6382414060859286,4.069966373874852,-0.15464832755048855,-0.4295594190454033,1.0,2026-01-22,0
35,1,35,train,0.0,29.455902779631117,2.2166245682363264,0.0,22.9509,2.3294205529529304,STATION_KEEPING,4,pulsed,1.0,836.0303581433237,medium,0.3074067557508058,good,10.0,0.0,1.2834312719601897,0.0,0.7,True,0,0.3287134408145734,1.19,low,easy,-0.6382414060859286,3.4162798269169423,-0.5067998142225311,-0.4372853758340939,1.0,2026-01-22,0
35,1,35,train,0.0,47.181378407766886,2.442892894415199,0.0,22.9509,2.3294205529529304,STATION_KEEPING,4,pulsed,1.0,1085.6456520463944,far,0.1744045809529577,poor,3.0,0.0,2.055752864060533,0.0,0.7,True,0,0.3287134408145734,1.19,low,hard,-0.6382414060859286,3.8749726063201715,-0.2596946153404449,-0.42261990929989,1.0,2026-01-22,0
35,1,35,train,0.0,5.881069995423876,1.895932765781887,0.0,22.9509,2.3294205529529304,STATION_KEEPING,4,pulsed,1.0,2072.4305140338497,very_far,0.0403444745726608,very_poor,1.0,0.0,0.2562457243691479,0.0,0.7,True,0,0.3287134408145734,1.19,low,hard,-0.6382414060859286,1.9287741624435475,-1.308143108826266,-0.45807085198143216,1.0,2026-01-22,0
36,1,36,train,0.7533771947775114,29.71284151945146,6.552318645351143,1.3352239174067877,14.5303,6.376054703493447,STATION_KEEPING,4,pulsed,1.0,552.7846780013175,near,0.7397565309891806,poor,3.0,12.49506173398703,2.044888372535423,0.0253552725438364,0.7,False,1,1.1593929842517128,40.19,high,medium,0.8164515892255202,3.4246808576699315,-0.5022740434490457,-0.15626956834450584,1.0,2026-01-22,1
36,1,36,train,0.4179952044408278,29.95171266691673,5.8421469493836,1.3352239174067877,14.5303,6.376054703493447,STATION_KEEPING,4,pulsed,1.0,796.8612862301717,medium,0.3407420189588677,good,10.0,21.80220978260413,2.0613278918478444,0.0139556361630874,0.7,False,1,1.1593929842517128,40.19,high,easy,0.16886385299139306,3.432428334172024,-0.49810035289221016,-0.20229898579163638,1.0,2026-01-22,1
36,1,36,train,0.2561510058658403,56.33176084352399,5.933011401174174,1.3352239174067877,14.5303,6.376054703493447,STATION_KEEPING,4,pulsed,1.0,1059.8667942505615,far,0.1838264897612037,moderate,5.0,27.21036320364686,3.876847748740493,0.0045471862059729,0.7,False,1,1.1593929842517128,40.19,high,medium,-0.14364045909938922,4.048854760621374,-0.16602149413599585,-0.19640965254121046,1.0,2026-01-22,1
36,1,36,train,0.0784721253850972,34.73195509018845,6.750240865542911,1.3352239174067877,14.5303,6.376054703493447,STATION_KEEPING,4,pulsed,1.0,1587.7090119107684,very_far,0.0746948478668195,very_poor,1.0,13.424721078688238,2.390312319097916,0.0022593638964846,0.7,False,1,1.1593929842517128,40.19,high,hard,-0.48671989479487554,3.5760453889874775,-0.4207315289503911,-0.14344134025966515,1.0,2026-01-22,1
37,1,37,train,0.7690667713789645,4.7875450704638425,,1.06218292771492,0.0003,,ATTITUDE_CONTROL,9,pulsed,0.001,554.8642832283687,near,0.7339466936773653,excellent,15.0,37.39788565681528,1000.0,0.160639066590438,0.7,False,0,1.2750749854783563,212.32,high,easy,0.8467465295817604,1.7557082069351773,-1.401376530575902,,1.0,2026-01-22,0
37,1,37,train,0.3961459795775402,2.7430590646097466,,1.06218292771492,0.0003,,ATTITUDE_CONTROL,9,pulsed,0.001,733.4551033312953,medium,0.4067848945796017,excellent,15.0,21.60117333086492,1000.0,0.1444175900871094,0.7,False,0,1.2750749854783563,212.32,high,easy,0.12667527258049327,1.3199032088164226,-1.636151712504968,,1.0,2026-01-22,0
37,1,37,train,0.1647739321680786,3.382533073691267,,1.06218292771492,0.0003,,ATTITUDE_CONTROL,9,pulsed,0.001,1135.267470455088,far,0.1581024401402718,excellent,15.0,34.50957578600232,1000.0,0.0487131769529943,0.7,False,0,1.2750749854783563,212.32,high,medium,-0.3200800831836406,1.4776268845483278,-1.551183424338643,,1.0,2026-01-22,0
37,1,37,train,0.0582302342057534,5.254656784468224,,1.06218292771492,0.0003,,ATTITUDE_CONTROL,9,pulsed,0.001,1814.4399802042628,very_far,0.0550025275011809,good,10.0,49.63080360183773,1000.0,0.0110816436913388,0.7,False,0,1.2750749854783563,212.32,high,medium,-0.5258048810601472,1.8333262718248153,-1.3595624270568754,,1.0,2026-01-22,0
38,1,38,train,0.929598046027731,806.8732847399326,4.534342892010859,1.4325071048417162,9.5288,4.766838335873419,ORBIT_RAISING,6,continuous,5.0,587.2254926751488,near,0.651474613346679,excellent,15.0,48.16836608578232,84.67732397992744,0.0011520991754329,0.5,False,1,0.7654450704095588,1.27,high,easy,1.1567157221439848,6.694405220405725,1.259179210719495,-0.2870636409273885,1.0,2026-01-22,1
38,1,38,train,0.5364451303621761,68.25338138818486,4.919808799054928,1.4325071048417162,9.5288,4.766838335873419,ORBIT_RAISING,6,continuous,5.0,753.327929110964,medium,0.3842378679628205,poor,3.0,31.90482136894456,7.162851711462604,0.0078596125122533,0.5,False,1,0.7654450704095588,1.27,high,medium,0.39757833854710706,4.237771972585616,-0.06424874485616595,-0.2620798641200132,1.0,2026-01-22,1
38,1,38,train,0.1205558719596266,1492.536705824013,4.905580954704272,1.4325071048417162,9.5288,4.766838335873419,ORBIT_RAISING,6,continuous,5.0,1468.0699934192312,far,0.0891971322074365,moderate,5.0,24.95861790874461,156.6342777499804,8.077246709525244e-05,0.5,False,1,0.7654450704095588,1.27,high,hard,-0.405460557795022,7.308902214404045,1.5902186530930018,-0.26300203461865146,1.0,2026-01-22,1
38,1,38,train,0.0544860492590789,1616.204566156387,4.79202524443689,1.4325071048417162,9.5288,4.766838335873419,ORBIT_RAISING,6,continuous,5.0,1979.3695641245404,very_far,0.0449331229662885,moderate,5.0,16.27727291599747,169.61260244274064,3.3712347063005835e-05,0.5,False,1,0.7654450704095588,1.27,high,hard,-0.5330345127145624,7.388454361257798,1.6330746777624303,-0.27036209025179175,1.0,2026-01-22,1
39,1,39,train,0.623380566168223,50.672235809597126,9.52734955515755,1.172821756607532,3.2116,9.129231245999952,PHASE_ADJUSTMENT,2,continuous,0.5763081099613906,543.5520472007287,near,0.7663747858584012,poor,3.0,10.272909839931208,15.777878879560694,0.0123022115801362,0.5,False,1,0.8972289668099864,2.49,high,medium,0.565441621890522,3.9449206123053973,-0.2220124962696539,0.036555547670613704,1.0,2026-01-22,1
39,1,39,train,0.6200407092464248,170.67048162632432,10.241257815988387,1.172821756607532,3.2116,9.129231245999952,PHASE_ADJUSTMENT,2,continuous,0.5763081099613906,647.3914308868166,medium,0.5302452837472981,excellent,15.0,50.56591817082244,53.14188617085699,0.0036329698219518,0.5,False,1,0.8972289668099864,2.49,high,easy,0.5589927055931325,5.145576834814665,0.4248003771271452,0.0828271486698169,1.0,2026-01-22,1
39,1,39,train,0.2038285670129387,41.48696492927863,9.934716478818588,1.172821756607532,3.2116,9.129231245999952,PHASE_ADJUSTMENT,2,continuous,0.5763081099613906,1060.9608391675563,far,0.1834121204621979,excellent,15.0,25.606123640256968,12.91784933655456,0.0049130749226991,0.5,False,1,0.8972289668099864,2.49,high,medium,-0.24466964583951262,3.7491973213396066,-0.3274517900882337,0.06295882773628995,1.0,2026-01-22,1
39,1,39,train,0.0249605934329793,204.94962698154535,9.59095391030012,1.172821756607532,3.2116,9.129231245999952,PHASE_ADJUSTMENT,2,continuous,0.5763081099613906,2186.096365105449,very_far,0.0355663920159972,poor,3.0,7.923870971162042,63.815427507019976,0.0001217889185776,0.5,False,1,0.8972289668099864,2.49,medium,hard,-0.5900450966177411,5.327631609671638,0.5228762208476296,0.04067803161490026,1.0,2026-01-22,1
40,1,40,train,1.2970541343714177,17.59279324650149,3.188119204321595,1.866339454286656,2.9996,3.4073323531300725,STATION_KEEPING,4,pulsed,0.6181171783130861,565.0799022392642,near,0.7063486000438829,excellent,15.0,35.86032374604152,5.865046421690056,0.0737264467442855,0.7,False,1,1.0303326748784607,1.25,high,easy,1.866235205217754,2.9227740457716758,-0.7726593386694115,-0.37431844487087973,1.0,2026-01-22,1
40,1,40,train,0.7743433620774903,39.905935446822205,3.2446466073468376,1.866339454286656,2.9996,3.4073323531300725,STATION_KEEPING,4,pulsed,0.6181171783130861,783.4192327194205,medium,0.3533823512184184,good,10.0,15.184968906993204,13.303752315916192,0.0194042152729225,0.7,False,1,1.0303326748784607,1.25,high,easy,0.8569350773390865,3.7112751734689278,-0.34788106282239706,-0.3706546499803974,1.0,2026-01-22,1
40,1,40,train,0.183153430593526,43.89268224292607,3.490980687860257,1.866339454286656,2.9996,3.4073323531300725,STATION_KEEPING,4,pulsed,0.6181171783130861,1459.2209477577771,far,0.0904212556267775,moderate,5.0,21.37997808090053,14.632845126992292,0.004172755485296,0.7,False,1,1.0303326748784607,1.25,high,medium,-0.2845911835963203,3.804274802466269,-0.29778066261717323,-0.35468863177974314,1.0,2026-01-22,1
40,1,40,train,0.142045570221542,46.35020202314176,3.017968086097584,1.866339454286656,2.9996,3.4073323531300725,STATION_KEEPING,4,pulsed,0.6181171783130861,1610.5884109961105,very_far,0.0723010607208059,moderate,5.0,25.56866810788771,15.452127624730553,0.0030646159891734,0.7,False,1,1.0303326748784607,1.25,high,hard,-0.363966185852695,3.8575710862152084,-0.26906909490382924,-0.3853467030995588,1.0,2026-01-22,1
41,1,41,train,1.7207946131262368,7.356715811397897,4.06273842585636,1.5968866591230746,2.9994,3.93806120236408,STATION_KEEPING,4,pulsed,0.5362337127447557,456.78168757280775,near,1.093751543554132,excellent,15.0,36.61057354303014,2.4527291496292247,0.2339079906362806,0.7,False,1,0.8939016349015733,1.27,high,easy,2.6844339913604576,2.123065504386024,-1.2034752290435804,-0.31763044465360835,1.0,2026-01-22,1
41,1,41,train,1.1223118340656828,55.04469886311887,3.856883322204725,1.5968866591230746,2.9994,3.93806120236408,STATION_KEEPING,4,pulsed,0.5362337127447557,642.5678127485531,medium,0.5387023825311713,poor,3.0,10.32427314791268,18.351903335039964,0.0203890993546275,0.7,False,1,0.8939016349015733,1.27,high,medium,1.5288260003712602,4.026149566332008,-0.1782531485296615,-0.33097283854709364,1.0,2026-01-22,1
41,1,41,train,0.1454468429901186,14.582625462797967,4.039502552363803,1.5968866591230746,2.9994,3.93806120236408,STATION_KEEPING,4,pulsed,0.5362337127447557,1448.5166994483127,far,0.0919335990236767,good,10.0,40.65951793609007,4.861847523770743,0.0099739819390665,0.7,False,1,0.8939016349015733,1.27,high,medium,-0.3573986819437757,2.7461565411876574,-0.8678060371918351,-0.31913646598170486,1.0,2026-01-22,1
41,1,41,train,0.1243083490302337,3.207340814394607,3.911322537062299,1.5968866591230746,2.9994,3.93806120236408,STATION_KEEPING,4,pulsed,0.5362337127447557,1740.828058041147,very_far,0.0605128548439145,very_poor,1.0,10.86031169773737,1.0693274702922608,0.0387574493088902,0.7,False,1,0.8939016349015733,1.27,high,hard,-0.39821491491185634,1.4368308125928027,-1.5731609263331012,-0.3274443885111353,1.0,2026-01-22,1
42,1,42,train,1.49585103791305,33.73629569409752,13.532689639512736,1.385382576531376,2.9999,13.96317128440104,STATION_KEEPING,4,pulsed,0.4569807300825258,439.6408454425796,near,1.1807011318392908,good,10.0,21.359594555928588,11.245806758257782,0.0443395164506683,0.7,False,1,0.7616599388021698,1.25,high,easy,2.2500913467047843,3.5477851257119077,-0.43595578860901313,0.29615962906015975,1.0,2026-01-22,1
42,1,42,train,0.4016617955757003,22.884414747883888,13.902285920421086,1.385382576531376,2.9999,13.96317128440104,STATION_KEEPING,4,pulsed,0.4569807300825258,862.507615730996,medium,0.2874640959147677,good,10.0,41.33764270538147,7.6283925290455965,0.0175517617557967,0.7,False,1,0.7616599388021698,1.25,high,easy,0.1373257395067186,3.1732261436270863,-0.6377367538153077,0.32011482411712366,1.0,2026-01-22,1
42,1,42,train,0.2911249116744832,49.95759484481238,12.447845157420517,1.385382576531376,2.9999,13.96317128440104,STATION_KEEPING,4,pulsed,0.4569807300825258,1025.828958507199,far,0.197412047474219,good,10.0,23.811996781380103,16.653086717828053,0.0058274405038679,0.7,False,1,0.7616599388021698,1.25,high,medium,-0.07610948503859341,3.9309938132272637,-0.2295150875693695,0.22584598545119075,1.0,2026-01-22,1
42,1,42,train,0.0468548964497523,48.68683685179381,12.899879170258629,1.385382576531376,2.9999,13.96317128440104,STATION_KEEPING,4,pulsed,0.4569807300825258,2301.4818108594154,very_far,0.0314708409787864,moderate,5.0,22.536521613765792,16.229486600151272,0.0009623729837364,0.7,False,1,0.7616599388021698,1.25,high,hard,-0.5477694749815806,3.9057400459464944,-0.24311969934144767,0.25514434019465826,1.0,2026-01-22,1
43,1,43,train,1.2826669085156046,19.71119467654021,14.829497962023554,1.0355884137952474,2.9998,14.719188594658146,STATION_KEEPING,4,pulsed,0.3799987935658964,411.4463880306521,near,1.3480609859325283,very_poor,1.0,21.80801519260388,6.570836281265486,0.0650730171135798,0.7,False,1,0.6333735475129949,1.24,high,medium,1.838454968678213,3.0306743597186223,-0.7145316991369369,0.3802116012306919,1.0,2026-01-22,1
43,1,43,train,0.2165580460176399,57.22106430911495,14.765162056540648,1.0355884137952474,2.9998,14.719188594658146,STATION_KEEPING,4,pulsed,0.3799987935658964,971.118172068912,medium,0.2224265151028789,moderate,5.0,24.459793351668047,19.074959767022783,0.0037845861245741,0.7,False,1,0.6333735475129949,1.24,high,medium,-0.2200903460273228,4.064247218966512,-0.1577293285483707,0.3760417022229917,1.0,2026-01-22,1
43,1,43,train,0.0996507720178258,18.164152450267,15.19554967817902,1.0355884137952474,2.9998,14.719188594658146,STATION_KEEPING,4,pulsed,0.3799987935658964,1418.9901093276917,far,0.0962930203762472,poor,3.0,63.08816039417003,6.055121158166211,0.0054861228615354,0.7,False,1,0.6333735475129949,1.24,high,hard,-0.44582613119229514,2.9530414740229958,-0.7563537868632061,0.40393705712513317,1.0,2026-01-22,1
43,1,43,train,0.0706799351653533,31.38837062467116,13.283479881694811,1.0355884137952474,2.9998,14.719188594658146,STATION_KEEPING,4,pulsed,0.3799987935658964,1624.923679305643,very_far,0.0708552134500116,very_poor,1.0,28.69381382480231,10.463487774075324,0.0022517873262844,0.7,False,1,0.6333735475129949,1.24,high,hard,-0.5017658035499757,3.4777994270297032,-0.47365821334364183,0.28000722529691,1.0,2026-01-22,1
44,1,44,train,0.839679361671026,16.101940343488565,33.601035996958174,1.0097930630655825,2.9994,36.70447106690163,STATION_KEEPING,4,pulsed,0.3154019484998631,526.0023689152797,near,0.8209609427694619,moderate,5.0,37.800728806030186,5.368387125254572,0.0521477128693115,0.7,False,1,0.5257750691802745,1.28,high,easy,0.9830920961727352,2.839191927450786,-0.8176863739707745,1.5968792961569391,1.0,2026-01-22,1
44,1,44,train,0.5768565190569331,56.22657063288884,33.560875498958765,1.0097930630655825,2.9994,36.70447106690163,STATION_KEEPING,4,pulsed,0.3154019484998631,662.0851969764364,medium,0.5056355981959929,moderate,5.0,17.735165899043285,18.745939398842715,0.0102595003138873,0.7,False,1,0.5257750691802745,1.28,high,medium,0.4756085264431345,4.047018312083016,-0.16701081858513625,1.5942763138953313,1.0,2026-01-22,1
44,1,44,train,0.1622966820812213,10.71186123733907,37.85858170464731,1.0097930630655825,2.9994,36.70447106690163,STATION_KEEPING,4,pulsed,0.3154019484998631,1135.3793756589,far,0.1580681605871785,poor,3.0,35.496996864392486,3.571334679382233,0.0151511187911483,0.7,False,1,0.5257750691802745,1.28,high,hard,-0.324863395412849,2.4606021092439763,-1.0216388156125187,1.8728299568101603,1.0,2026-01-22,1
44,1,44,train,0.0314867533186897,3.64972654414741,34.39175726090953,1.0097930630655825,2.9994,36.70447106690163,STATION_KEEPING,4,pulsed,0.3154019484998631,2480.2047848986817,very_far,0.0262981782943446,very_poor,1.0,14.624380865017615,1.2168188784915015,0.0086271540998546,0.7,False,1,0.5257750691802745,1.28,high,hard,-0.5774437607426498,1.5368084101597894,-1.5193013819062513,1.6481294929042944,1.0,2026-01-22,1
45,1,45,train,0.6741196945158344,26.67072654017924,5.827393236384133,0.7399044511039216,2.9998,5.658021302227075,STATION_KEEPING,4,pulsed,0.2469104731496863,523.2617939855065,near,0.8299932509465093,excellent,15.0,20.201400753685736,8.890834902386572,0.0252756404479749,0.7,False,1,0.4115448915755823,1.22,high,easy,0.6634136007440584,3.32037505077899,-0.5584652640518112,-0.20325524019941363,1.0,2026-01-22,1
45,1,45,train,0.1602682968809582,59.55015827929439,5.175853489651762,0.7399044511039216,2.9998,5.658021302227075,STATION_KEEPING,4,pulsed,0.2469104731496863,953.6582845467268,medium,0.2313607492122571,poor,3.0,23.90759361705457,19.851376184843787,0.0026913160520798,0.7,False,1,0.4115448915755823,1.22,high,medium,-0.328779996237868,4.103472084022016,-0.1365982610541895,-0.2454844576633446,1.0,2026-01-22,1
45,1,45,train,0.1412430085626767,53.608958709039925,5.5403512887822135,0.7399044511039216,2.9998,5.658021302227075,STATION_KEEPING,4,pulsed,0.2469104731496863,1045.860502912099,far,0.189250879025056,good,10.0,41.22930074698199,17.870844292632817,0.0026346903943661,0.7,False,1,0.4115448915755823,1.22,high,medium,-0.3655158489318936,4.000197948211531,-0.19223370380527702,-0.22185971811092137,1.0,2026-01-22,1
45,1,45,train,0.0166481816640212,45.16787314796,5.409665425708274,0.7399044511039216,2.9998,5.658021302227075,STATION_KEEPING,4,pulsed,0.2469104731496863,2480.027179554193,very_far,0.0263027261787544,moderate,5.0,16.799082776678777,15.056961513420896,0.0003685845824417,0.7,False,1,0.4115448915755823,1.22,high,hard,-0.606095499069887,3.832284169786627,-0.2826915646565225,-0.23033005588983477,1.0,2026-01-22,1
46,1,46,train,1.1893149475675904,53.55675696183297,4.070810005617239,1.5332407394191452,4.7572,4.006161989336727,STATION_KEEPING,4,pulsed,0.9359058155377662,527.2816684215553,near,0.8167936051283382,excellent,15.0,25.96401949985893,11.258041907389424,0.022206627417996,0.7,False,1,0.983672975214166,92.43,high,easy,1.6582020427454491,3.999241571919486,-0.19274891913994885,-0.31710728931472215,1.0,2026-01-22,1
46,1,46,train,0.7636688582792113,53.71335174217393,4.220201608320186,1.5332407394191452,4.7572,4.006161989336727,STATION_KEEPING,4,pulsed,0.9359058155377662,658.0521018660199,medium,0.5122230657751863,excellent,15.0,31.17523108399987,11.2909593336782,0.0142174865933678,0.7,False,1,0.983672975214166,92.43,high,easy,0.8363237208878632,4.002107769993262,-0.1912048520064369,-0.30742454853111295,1.0,2026-01-22,1
46,1,46,train,0.1822715517280122,31.612643262800493,4.218861790984796,1.5332407394191452,4.7572,4.006161989336727,STATION_KEEPING,4,pulsed,0.9359058155377662,1289.008607903771,far,0.1193711398065935,good,10.0,47.71188011692546,6.64522056310445,0.0057657801725962,0.7,False,1,0.983672975214166,92.43,high,medium,-0.2862939999508225,3.484700043333244,-0.4699407400354423,-0.3075113881105889,1.0,2026-01-22,1
46,1,46,train,0.0668111996306844,19.63981405801679,3.998217381737727,1.5332407394191452,4.7572,4.006161989336727,STATION_KEEPING,4,pulsed,0.9359058155377662,2149.233155245309,very_far,0.0370271617407561,very_poor,1.0,15.04824248596847,4.128439850756073,0.0034018244487102,0.7,False,1,0.983672975214166,92.43,high,hard,-0.5092359294338066,3.0272219317557663,-0.7163915777674608,-0.321812343327865,1.0,2026-01-22,1
47,1,47,train,1.1887952873236092,46.54873349454829,3.7355055742001473,1.2956122816585045,4.7681,3.7110013980586585,STATION_KEEPING,4,pulsed,0.8083688552672637,501.6705476893884,near,0.9065000493676192,excellent,15.0,38.27636378210363,9.762532978450178,0.0255387246457057,0.7,False,1,0.8476844605474546,91.32,high,easy,1.6571986328704202,3.8617551534010977,-0.2668150704226715,-0.33883987557971385,1.0,2026-01-22,1
47,1,47,train,0.4215195266650025,40.0380145268979,4.075101395731556,1.2956122816585045,4.7681,3.7110013980586585,STATION_KEEPING,4,pulsed,0.8083688552672637,789.6674917930472,medium,0.3474243846560464,moderate,5.0,23.937025499467545,8.39705847756924,0.0105279827595302,0.7,False,1,0.8476844605474546,91.32,high,medium,0.17566895259922158,3.714498820717991,-0.3461444320525779,-0.31682914504605864,1.0,2026-01-22,1
47,1,47,train,0.1648178358928255,23.045806003548893,3.760562031572869,1.2956122816585045,4.7681,3.7110013980586585,STATION_KEEPING,4,pulsed,0.8083688552672637,1139.0377728906287,far,0.1569532630458468,poor,3.0,14.4483101170636,4.833331096988085,0.00715174968788,0.7,False,1,0.8476844605474546,91.32,high,hard,-0.31999530965810763,3.1799605947978447,-0.6341087963443464,-0.33721585403294696,1.0,2026-01-22,1
47,1,47,train,0.0633423866341848,6.5735334156294005,3.733678197557584,1.2956122816585045,4.7681,3.7110013980586585,STATION_KEEPING,4,pulsed,0.8083688552672637,1927.90321368135,very_far,0.0477818990715478,moderate,5.0,32.69406284175963,1.3786483957193432,0.0096359724107555,0.7,False,1,0.8476844605474546,91.32,high,hard,-0.5159338464971754,2.024659724153119,-1.256488010119479,-0.3389583160678257,1.0,2026-01-22,1
48,1,48,train,1.1140910170539426,45.060587069592536,3.717721789998389,1.1506213333192208,4.7679,3.9056404650774375,STATION_KEEPING,4,pulsed,0.7111812651156926,482.36217931711406,near,0.980820537482498,excellent,15.0,37.84585970808245,9.450824696321764,0.0247242898840469,0.7,False,1,0.7458013644536301,91.28,high,easy,1.512952457867432,3.8299576400688577,-0.28394490374191733,-0.33999252251208295,1.0,2026-01-22,1
48,1,48,train,0.5427677566043111,16.485170439449014,3.522428638614057,1.1506213333192208,4.7679,3.9056404650774375,STATION_KEEPING,4,pulsed,0.7111812651156926,687.0514106787848,medium,0.4674578427154675,excellent,15.0,40.808156881996815,3.4575327585412894,0.0329246069124931,0.7,False,1,0.7458013644536301,91.28,high,easy,0.40978667212843123,2.8613531182201326,-0.8057477830480051,-0.3526503488386984,1.0,2026-01-22,1
48,1,48,train,0.3143973874151063,56.27197588149298,3.667434487686045,1.1506213333192208,4.7679,3.9056404650774375,STATION_KEEPING,4,pulsed,0.7111812651156926,1018.029917138682,far,0.2007250897371669,poor,3.0,8.843318826768542,11.802255894941794,0.0055871041044874,0.7,False,1,0.7458013644536301,91.28,medium,hard,-0.031172755232963974,4.047811426971658,-0.16658355480184908,-0.3432518684471127,1.0,2026-01-22,1
48,1,48,train,0.0473385176828551,15.2172639253354,4.110207093636197,1.1506213333192208,4.7679,3.9056404650774375,STATION_KEEPING,4,pulsed,0.7111812651156926,1974.1326750901703,very_far,0.045212174698677,moderate,5.0,20.912186902003874,3.191607190867132,0.0031108429159883,0.7,False,1,0.7458013644536301,91.28,high,hard,-0.546835652687708,2.786076349213884,-0.8463005927100422,-0.3145537870829057,1.0,2026-01-22,1
49,1,49,train,0.7750554692844563,8.242718012277676,3.798361127392213,0.9056710205357832,4.7676,3.8746120150418553,STATION_KEEPING,4,pulsed,0.5826248874419121,513.1543800863842,near,0.8645868414671307,good,10.0,39.84011414119238,1.7289030145728828,0.0940291137134616,0.7,False,1,0.6110253455007888,91.31,high,easy,0.8583100822809206,2.2238359995707624,-1.149188537880777,-0.33476592485318396,1.0,2026-01-22,1
49,1,49,train,0.2721006314187199,50.03564765536946,3.9180826022908826,0.9056710205357832,4.7676,3.8746120150418553,STATION_KEEPING,4,pulsed,0.5826248874419121,859.179392880484,medium,0.2898672184887009,excellent,15.0,28.75943930904681,10.494934066484072,0.0054381354927764,0.7,False,1,0.6110253455007888,91.31,high,easy,-0.11284339126875698,3.9325243621907213,-0.22869055615532366,-0.32700623831993064,1.0,2026-01-22,1
49,1,49,train,0.0810447840500247,10.043774680845148,4.139608763990014,0.9056710205357832,4.7676,3.8746120150418553,STATION_KEEPING,4,pulsed,0.5826248874419121,1393.7161109929768,far,0.1002576934033806,moderate,5.0,19.376587233611414,2.106673101947552,0.0080691559324392,0.7,False,1,0.6110253455007888,91.31,high,medium,-0.48175235852600484,2.4018668919080604,-1.0532804245780159,-0.31264813276572684,1.0,2026-01-22,1
