uid,sn,test_id,split,P,T,R,ignition_time,true_thrust,is_anomalous,is_valid,maneuver_type,maneuver_type_id,thrust_profile,estimated_delta_v,delta_v_min,delta_v_max,duration_min,duration_max,P_original,T_original,R_original,distance_km,distance_type,pass_type,attenuation_factor,atmospheric_factor,zenith_angle_deg
195,2,83,train,0.02475596955047026,300.03000000000003,8.501661926466584,1.19,0.439850161952566,False,1,STATION_KEEPING,4,pulsed,0.2639364881812567,0.01,1.0,1.0,60.0,0.7373030215820009,300.03000000000003,8.99348745356921,2239.7700265661506,very_far,horizon,0.033576384235280074,0.6737530968181782,77.10075891406775
196,2,84,train,0.48027004308136606,299.94,3.485556435162349,1.26,0.3504217277189651,False,1,STATION_KEEPING,4,pulsed,0.2102109860240528,0.01,1.0,1.0,60.0,0.6919167456894094,299.94,3.2993117546475275,569.7956845249709,near,random,0.6941153629730935,0.9014257492165918,28.656856258925743
196,2,84,train,0.231343986987783,299.94,3.1026075581517505,1.26,0.3504217277189651,False,1,STATION_KEEPING,4,pulsed,0.2102109860240528,0.01,1.0,1.0,60.0,0.6919167456894094,299.94,3.2993117546475275,803.9321464228198,medium,random,0.3343523457540796,0.8643769070880999,51.54183548373582
196,2,84,train,0.07249674955080121,299.94,3.4422091040157503,1.26,0.3504217277189651,False,1,STATION_KEEPING,4,pulsed,0.2102109860240528,0.01,1.0,1.0,60.0,0.6919167456894094,299.94,3.2993117546475275,1366.5622372797727,far,random,0.10477669459866472,0.7826787017974575,68.53815105951661
196,2,84,train,0.04575325901896284,299.94,3.015709327791007,1.26,0.3504217277189651,False,1,STATION_KEEPING,4,pulsed,0.2102109860240528,0.01,1.0,1.0,60.0,0.6919167456894094,299.94,3.2993117546475275,1674.807386233005,very_far,random,0.06612538185266116,0.741921436425352,72.62995913091441
197,2,85,train,0.8361266452650767,476.86,4.274490304935737,91.26,0.8472290573789425,False,1,STATION_KEEPING,4,pulsed,0.8080192966034451,0.01,1.0,1.0,60.0,1.2893729761827746,476.86,4.014829223803168,588.5136800628676,near,random,0.6484753913025644,0.8983935313780659,31.832035872205946
197,2,85,train,0.6045080272342347,476.86,4.336864518361417,91.26,0.8472290573789425,False,1,STATION_KEEPING,4,pulsed,0.8080192966034451,0.01,1.0,1.0,60.0,1.2893729761827746,476.86,4.014829223803168,686.0974992716599,medium,horizon,0.4688387599249194,0.882785462459488,43.217509470929784
197,2,85,train,0.12281685832902357,476.86,3.8788722144787733,91.26,0.8472290573789425,False,1,STATION_KEEPING,4,pulsed,0.8080192966034451,0.01,1.0,1.0,60.0,1.2893729761827746,476.86,4.014829223803168,1425.8610913762595,far,horizon,0.0952531661495081,0.774629171713258,69.47198708920978
197,2,85,train,0.04938475946408405,476.86,3.7589604633227105,91.26,0.8472290573789425,False,1,STATION_KEEPING,4,pulsed,0.8080192966034451,0.01,1.0,1.0,60.0,1.2893729761827746,476.86,4.014829223803168,2118.6606119363178,very_far,horizon,0.03830137623194883,0.6876970413038255,76.34953198468982
198,2,86,train,0.843729134730045,476.81,4.358503436800662,91.31,0.7276098980311109,False,1,STATION_KEEPING,4,pulsed,0.693863350960428,0.01,1.0,1.0,60.0,1.0799402075908584,476.81,4.89179911086381,538.5853181171709,near,overhead,0.7812739342414563,0.9065094736040407,21.8197098307143
198,2,86,train,0.549295684552255,476.81,4.450838593931195,91.31,0.7276098980311109,False,1,STATION_KEEPING,4,pulsed,0.693863350960428,0.01,1.0,1.0,60.0,1.0799402075908584,476.81,4.89179911086381,660.2393148972013,medium,overhead,0.5086352750747464,0.8868889225241392,40.77315154714881
198,2,86,train,0.15981452946952535,476.81,4.678708410538504,91.31,0.7276098980311109,False,1,STATION_KEEPING,4,pulsed,0.693863350960428,0.01,1.0,1.0,60.0,1.0799402075908584,476.81,4.89179911086381,1169.8679738745152,far,random,0.14798460909798072,0.810121661763341,64.69741474643997
198,2,86,train,0.04875872528804476,476.81,4.905596813569937,91.31,0.7276098980311109,False,1,STATION_KEEPING,4,pulsed,0.693863350960428,0.01,1.0,1.0,60.0,1.0799402075908584,476.81,4.89179911086381,1975.305617883604,very_far,random,0.04514946748470104,0.7046625993565394,75.33746609360537
199,2,87,train,0.9669708142144908,476.82,3.65192696891012,91.26,0.6269301830953549,False,1,STATION_KEEPING,4,pulsed,0.5978656998070543,0.01,1.0,1.0,60.0,0.924120313124012,476.82,3.775374764492173,467.00937550102697,near,overhead,1.0463689635233984,0.9128428949429007,0.0
199,2,87,train,0.3056332673173979,476.82,3.5819757343269547,91.26,0.6269301830953549,False,1,STATION_KEEPING,4,pulsed,0.5978656998070543,0.01,1.0,1.0,60.0,0.924120313124012,476.82,3.775374764492173,808.0287649045952,medium,overhead,0.33072887044782834,0.8637453887156062,51.77218317564555
199,2,87,train,0.0813725453269984,476.82,3.721317790354647,91.26,0.6269301830953549,False,1,STATION_KEEPING,4,pulsed,0.5978656998070543,0.01,1.0,1.0,60.0,0.924120313124012,476.82,3.775374764492173,1476.4875807800518,far,overhead,0.08805405981383145,0.7678368877663965,70.20587021420711
199,2,87,train,0.06631553525981511,476.82,3.8063933680279334,91.26,0.6269301830953549,False,1,STATION_KEEPING,4,pulsed,0.5978656998070543,0.01,1.0,1.0,60.0,0.924120313124012,476.82,3.775374764492173,1615.8988653192494,very_far,horizon,0.07176071591331411,0.7495059865579815,71.97539984808344
200,2,88,train,0.9326699017511989,476.86,4.030299718522423,91.27,0.5220414234036177,False,1,STATION_KEEPING,4,pulsed,0.4978813463284983,0.01,1.0,1.0,60.0,0.7497982556274618,476.86,4.078451980546349,428.327793594581,near,random,1.2438944672800054,0.9128428949429007,0.0
200,2,88,train,0.208957390548355,476.86,4.177373582982496,91.27,0.5220414234036177,False,1,STATION_KEEPING,4,pulsed,0.4978813463284983,0.01,1.0,1.0,60.0,0.7497982556274618,476.86,4.078451980546349,875.0135740439487,medium,horizon,0.2786848181895154,0.8534987360705764,55.15071431810136
200,2,88,train,0.13502205100826412,476.86,3.990671798413819,91.27,0.5220414234036177,False,1,STATION_KEEPING,4,pulsed,0.4978813463284983,0.01,1.0,1.0,60.0,0.7497982556274618,476.86,4.078451980546349,1069.893795234934,far,horizon,0.18007784093238807,0.8245207773904809,62.13848411452539
200,2,88,train,0.03641993068469858,476.86,4.030360048608119,91.27,0.5220414234036177,False,1,STATION_KEEPING,4,pulsed,0.4978813463284983,0.01,1.0,1.0,60.0,0.7497982556274618,476.86,4.078451980546349,1914.3537719943613,very_far,overhead,0.04857297334497117,0.712031287053997,74.8596277238151
201,2,89,train,1.1259176253553311,476.83,4.298972367961004,91.29,0.4264714972404821,True,1,STATION_KEEPING,4,pulsed,0.4067088080583582,0.01,1.0,1.0,60.0,0.8148855191976191,476.83,3.962809847260599,406.40871787563543,near,overhead,1.3816881007579707,0.9128428949429007,0.0
201,2,89,train,0.316544438376656,476.83,4.1153496710996595,91.29,0.4264714972404821,True,1,STATION_KEEPING,4,pulsed,0.4067088080583582,0.01,1.0,1.0,60.0,0.8148855191976191,476.83,3.962809847260599,749.4872011529405,medium,overhead,0.3884526487700297,0.8728236799041714,48.154612389825765
201,2,89,train,0.16753775778526167,476.83,4.274897534235546,91.29,0.4264714972404821,True,1,STATION_KEEPING,4,pulsed,0.4067088080583582,0.01,1.0,1.0,60.0,0.8148855191976191,476.83,3.962809847260599,1006.8886776470252,far,random,0.20559668056223226,0.8337560617510669,60.22605971319105
201,2,89,train,0.037620657818835446,476.83,3.9966175843319545,91.29,0.4264714972404821,True,1,STATION_KEEPING,4,pulsed,0.4067088080583582,0.01,1.0,1.0,60.0,0.8148855191976191,476.83,3.962809847260599,1956.5473229940521,very_far,overhead,0.04616680126538364,0.7069203592245128,75.19369112650826
202,2,90,train,0.5606255170548137,476.89,3.9633261618951776,91.25,0.3415981408021863,False,1,STATION_KEEPING,4,pulsed,0.3258094747343092,0.01,1.0,1.0,60.0,0.5555986737711818,476.89,4.013914086162442,475.5675288385648,near,random,1.0090476156998571,0.9128428949429007,0.0
202,2,90,train,0.17019227539196385,476.89,3.9557372953529626,91.25,0.3415981408021863,False,1,STATION_KEEPING,4,pulsed,0.3258094747343092,0.01,1.0,1.0,60.0,0.5555986737711818,476.89,4.013914086162442,837.4062369768768,medium,random,0.30632232117612285,0.859233137685776,53.33882036847706
202,2,90,train,0.08182644153484779,476.89,3.8520967882892947,91.25,0.3415981408021863,False,1,STATION_KEEPING,4,pulsed,0.3258094747343092,0.01,1.0,1.0,60.0,0.5555986737711818,476.89,4.013914086162442,1172.415629699419,far,horizon,0.14727616424899398,0.8097587599155472,64.75625991007598
202,2,90,train,0.04076173324489004,476.89,4.092330920464162,91.25,0.3415981408021863,False,1,STATION_KEEPING,4,pulsed,0.3258094747343092,0.01,1.0,1.0,60.0,0.5555986737711818,476.89,4.013914086162442,1600.28739849525,very_far,horizon,0.07336542574555782,0.751531873319753,71.79342821567212
203,2,91,train,0.8654360965424172,299.97,7.989237838378848,1.23,0.2923303199366546,False,1,STATION_KEEPING,4,pulsed,0.1753806521427965,0.01,1.0,1.0,60.0,0.620349905230886,299.97,7.621438462567952,404.45376412592003,near,random,1.3950773414244553,0.9128428949429007,0.0
203,2,91,train,0.16054965472251037,299.97,7.770822824357287,1.23,0.2923303199366546,False,1,STATION_KEEPING,4,pulsed,0.1753806521427965,0.01,1.0,1.0,60.0,0.620349905230886,299.97,7.621438462567952,905.5376269153433,medium,random,0.2588049959687766,0.8488787239652931,56.484801122153165
203,2,91,train,0.07068938652914378,299.97,7.419157167684056,1.23,0.2923303199366546,False,1,STATION_KEEPING,4,pulsed,0.1753806521427965,0.01,1.0,1.0,60.0,0.620349905230886,299.97,7.621438462567952,1316.1775253831506,far,random,0.11395082989951313,0.7895987008769301,67.67325695366253
203,2,91,train,0.01630137206732031,299.97,7.449212633515412,1.23,0.2923303199366546,False,1,STATION_KEEPING,4,pulsed,0.1753806521427965,0.01,1.0,1.0,60.0,0.620349905230886,299.97,7.621438462567952,2481.0048113537728,very_far,random,0.026277705420545132,0.6469975618720606,78.37348335994976
204,2,92,train,0.4029777174490751,300.0,17.790563934492784,1.22,0.2433547396701333,False,1,STATION_KEEPING,4,pulsed,0.1460128438020799,0.01,1.0,1.0,60.0,0.4589818951079671,300.0,17.569318413682296,509.39755751564365,near,horizon,0.8779817281339212,0.9112954159050158,11.022665697085193
204,2,92,train,0.18613351935856282,300.0,18.555553000209667,1.22,0.2433547396701333,False,1,STATION_KEEPING,4,pulsed,0.1460128438020799,0.01,1.0,1.0,60.0,0.4589818951079671,300.0,17.569318413682296,734.5143321709446,medium,horizon,0.4055356460515252,0.8751642611458523,47.09991848106445
204,2,92,train,0.06121004821195882,300.0,18.613624745192823,1.22,0.2433547396701333,False,1,STATION_KEEPING,4,pulsed,0.1460128438020799,0.01,1.0,1.0,60.0,0.4589818951079671,300.0,17.569318413682296,1226.253965762192,far,overhead,0.13336048516153404,0.8021359999100238,65.93668717337214
204,2,92,train,0.024943424370006486,300.0,16.458461368482048,1.22,0.2433547396701333,False,1,STATION_KEEPING,4,pulsed,0.1460128438020799,0.01,1.0,1.0,60.0,0.4589818951079671,300.0,17.569318413682296,1823.9012627192885,very_far,overhead,0.05434511608380326,0.7231412907793366,74.08936986206572
205,2,93,train,0.4206130316788418,475.68,3.8247195530103366,92.45,0.2786244875720055,False,1,STATION_KEEPING,4,pulsed,0.2650721924965031,0.01,1.0,1.0,60.0,0.4515583204291333,475.68,3.826670411709173,494.97536729514076,near,overhead,0.9314700065300912,0.9128428949429007,0.0
205,2,93,train,0.09887269312017062,475.68,3.8571494175107595,92.45,0.2786244875720055,False,1,STATION_KEEPING,4,pulsed,0.2650721924965031,0.01,1.0,1.0,60.0,0.4515583204291333,475.68,3.826670411709173,978.1666289759794,medium,random,0.2189588556937852,0.8380080506140408,59.25884873350151
205,2,93,train,0.0855488575486205,475.68,3.937997904715992,92.45,0.2786244875720055,False,1,STATION_KEEPING,4,pulsed,0.2650721924965031,0.01,1.0,1.0,60.0,0.4515583204291333,475.68,3.826670411709173,1045.3508830449844,far,random,0.18945251073509203,0.8281033420760611,61.42502764023721
205,2,93,train,0.012474003829560456,475.68,3.829479214556959,92.45,0.2786244875720055,False,1,STATION_KEEPING,4,pulsed,0.2650721924965031,0.01,1.0,1.0,60.0,0.4515583204291333,475.68,3.826670411709173,2430.1055192501244,very_far,horizon,0.02762434721102233,0.6525326982796074,78.1264536642566
206,2,94,train,0.38303730879136993,476.69,3.995924335447967,91.25,0.232899476424853,False,1,STATION_KEEPING,4,pulsed,0.2220417028339263,0.01,1.0,1.0,60.0,0.3425581324306231,476.69,4.009918708290144,451.76712744747994,near,random,1.1181673197291409,0.9128428949429007,0.0
206,2,94,train,0.08105818408559126,476.69,3.7148263141567757,91.25,0.232899476424853,False,1,STATION_KEEPING,4,pulsed,0.2220417028339263,0.01,1.0,1.0,60.0,0.3425581324306231,476.69,4.009918708290144,943.8123167237301,medium,random,0.23662606842944428,0.8431286757767865,58.01033103898268
206,2,94,train,0.03253339475313717,476.69,4.051102684037228,91.25,0.232899476424853,False,1,STATION_KEEPING,4,pulsed,0.2220417028339263,0.01,1.0,1.0,60.0,0.3425581324306231,476.69,4.009918708290144,1427.7376817089407,far,overhead,0.09497189432431888,0.7743760909938046,69.50018314098286
206,2,94,train,0.014496245865716515,476.69,4.272216835489386,91.25,0.232899476424853,False,1,STATION_KEEPING,4,pulsed,0.2220417028339263,0.01,1.0,1.0,60.0,0.3425581324306231,476.69,4.009918708290144,2030.723291060234,very_far,overhead,0.042317622888875306,0.6980439304481276,75.74619309586859
207,2,95,train,0.386897544810068,0.02,,7.84,0.4499791221583355,True,0,PHASE_ADJUSTMENT,2,continuous,0.1,0.1,10.0,10.0,300.0,0.3591735727204746,0.02,,460.2801273440371,near,overhead,1.0771882292998474,0.9128428949429007,0.0
207,2,95,train,0.13668486070395527,0.02,,7.84,0.4499791221583355,True,0,PHASE_ADJUSTMENT,2,continuous,0.1,0.1,10.0,10.0,300.0,0.3591735727204746,0.02,,756.7350839640211,medium,overhead,0.3805537798025294,0.8716934242563996,48.64418456502148
207,2,95,train,0.06201186716060537,0.02,,7.84,0.4499791221583355,True,0,PHASE_ADJUSTMENT,2,continuous,0.1,0.1,10.0,10.0,300.0,0.3591735727204746,0.02,,1090.660729382926,far,random,0.17265153082090995,0.8215041787583399,62.713658777070044
207,2,95,train,0.021097634434824583,0.02,,7.84,0.4499791221583355,True,0,PHASE_ADJUSTMENT,2,continuous,0.1,0.1,10.0,10.0,300.0,0.3591735727204746,0.02,,1763.4754281893177,very_far,random,0.05873938406722293,0.730681657022717,73.52893897603761
208,2,96,train,0.3059424499691515,12.11,1.5816420789678791,1.39,0.3270492970583562,True,1,PHASE_ADJUSTMENT,2,continuous,0.1,0.1,10.0,10.0,300.0,0.3988966348195445,12.11,1.6444125382466863,543.3503500327218,near,horizon,0.7669717497304929,0.905731060374539,23.04223521687346
208,2,96,train,0.15716667865714404,12.11,1.5626576822652736,1.39,0.3270492970583562,True,1,PHASE_ADJUSTMENT,2,continuous,0.1,0.1,10.0,10.0,300.0,0.3988966348195445,12.11,1.6444125382466863,744.5195595410731,medium,horizon,0.3940035210581411,0.8735993812959759,47.81133437317671
208,2,96,train,0.06667088793083784,12.11,1.6528201449088582,1.39,0.3270492970583562,True,1,PHASE_ADJUSTMENT,2,continuous,0.1,0.1,10.0,10.0,300.0,0.3988966348195445,12.11,1.6444125382466863,1106.915410638999,far,overhead,0.1671382561575102,0.8191524330880452,63.14682736073653
208,2,96,train,0.021171030624385818,12.11,1.7074648478627668,1.39,0.3270492970583562,True,1,PHASE_ADJUSTMENT,2,continuous,0.1,0.1,10.0,10.0,300.0,0.3988966348195445,12.11,1.6444125382466863,1842.6502960336406,very_far,horizon,0.053073976505124715,0.7208210515555855,74.25548650395532
209,2,97,train,0.658991110462945,205.98,6.73236358885248,1.23,0.2906974075352958,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0,0.5210593479184502,205.98,5.890741966988681,424.78761088817555,near,horizon,1.2647141119250818,0.9128428949429007,0.0
209,2,97,train,0.13703153213307173,205.98,5.906583771852049,1.23,0.2906974075352958,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0,0.5210593479184502,205.98,5.890741966988681,898.8443490749644,medium,horizon,0.2629864192639304,0.8498891757285584,56.20177735589036
209,2,97,train,0.04644961927261468,205.98,5.357566988002278,1.23,0.2906974075352958,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0,0.5210593479184502,205.98,5.890741966988681,1468.453644065477,far,overhead,0.0891445848887916,0.7689098793282401,70.09301161786034
209,2,97,train,0.018053396289211213,205.98,5.5688437738755505,1.23,0.2906974075352958,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0,0.5210593479184502,205.98,5.890741966988681,2210.359192022829,very_far,random,0.0346474856680562,0.6771071862623232,76.92610173247641
210,2,98,train,0.6236911506626561,745.82,23.81445928900978,1.24,0.2900545340293929,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0,0.5993714368626266,745.82,23.4939286623534,468.30765244032455,near,random,1.0405753632961383,0.9128428949429007,0.0
210,2,98,train,0.1984199182349122,745.82,23.13092119220378,1.24,0.2900545340293929,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0,0.5993714368626266,745.82,23.4939286623534,807.6668939657286,medium,random,0.33104666994731885,0.8638011506143694,51.75195903078396
210,2,98,train,0.0694253785269134,745.82,23.455942364364827,1.24,0.2900545340293929,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0,0.5993714368626266,745.82,23.4939286623534,1306.5547094970698,far,random,0.11583030864853408,0.7909288265490941,67.49985004649713
210,2,98,train,0.016597280043901864,745.82,23.26368311279913,1.24,0.2900545340293929,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0,0.5993714368626266,745.82,23.4939286623534,2427.6684024542215,very_far,overhead,0.02769114279248827,0.6527991826209395,78.11436002256788
211,2,99,train,0.0,2278.88,2.3787488503793224,1.17,0.1280681827873076,False,0,STATION_KEEPING,4,pulsed,0.5837040407806792,0.01,1.0,1.0,60.0,0.0,2278.88,2.639791065623414,421.64988829497145,near,overhead,1.2836069771105885,0.9128428949429007,0.0
211,2,99,train,0.0,2278.88,2.6472480387614645,1.17,0.1280681827873076,False,0,STATION_KEEPING,4,pulsed,0.5837040407806792,0.01,1.0,1.0,60.0,0.0,2278.88,2.639791065623414,709.5624674424181,medium,overhead,0.43650380614612305,0.8790818162813703,45.19795030192955
211,2,99,train,0.0,2278.88,2.6468858424002484,1.17,0.1280681827873076,False,0,STATION_KEEPING,4,pulsed,0.5837040407806792,0.01,1.0,1.0,60.0,0.0,2278.88,2.639791065623414,1189.3104637172592,far,overhead,0.14269713251879274,0.8073571898517302,65.13941924206684
211,2,99,train,0.0,2278.88,2.5190041706221313,1.17,0.1280681827873076,False,0,STATION_KEEPING,4,pulsed,0.5837040407806792,0.01,1.0,1.0,60.0,0.0,2278.88,2.639791065623414,1839.007740602879,very_far,overhead,0.053317703187508926,0.7212711121458779,74.2234891346542
212,2,100,train,0.7128467870164694,1484.47,34.05244791774124,1.5,0.4084694025864836,False,1,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0,0.5124577892726336,1484.47,36.13696332487984,405.04098942523245,near,overhead,1.3910351290166973,0.9128428949429007,0.0
212,2,100,train,0.13354194702555336,1484.47,37.98429794517701,1.5,0.4084694025864836,False,1,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0,0.5124577892726336,1484.47,36.13696332487984,902.6597709666462,medium,overhead,0.2605911156411508,0.8493130000828454,56.363739895016415
212,2,100,train,0.0652516881688324,1484.47,35.29140118130422,1.5,0.4084694025864836,False,1,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0,0.5124577892726336,1484.47,36.13696332487984,1252.1096777688842,far,horizon,0.12733085443280817,0.7985063778002055,66.46394721892997
212,2,100,train,0.02818139068380608,1484.47,36.98224264176282,1.5,0.4084694025864836,False,1,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0,0.5124577892726336,1484.47,36.13696332487984,1814.5815690358424,very_far,random,0.05499260870598894,0.724298030110053,74.00546793152856
213,2,101,train,0.26009072293964713,117.12,4.18228765556932,14.73,0.4465367708226832,False,1,COLLISION_AVOIDANCE,5,impulsive,0.1045967731975053,0.1,5.0,5.0,120.0,0.3734080144206497,117.12,4.154891585743472,568.854471516489,near,overhead,0.6965322459486664,0.9015785501672383,28.48290669853323
213,2,101,train,0.1355120723526842,117.12,4.174542671706477,14.73,0.4465367708226832,False,1,COLLISION_AVOIDANCE,5,impulsive,0.1045967731975053,0.1,5.0,5.0,120.0,0.3734080144206497,117.12,4.154891585743472,773.7396992901183,medium,random,0.36290616997852604,0.8690486794703117,49.74338021490327
213,2,101,train,0.05692252838513599,117.12,3.9877555394220905,14.73,0.4465367708226832,False,1,COLLISION_AVOIDANCE,5,impulsive,0.1045967731975053,0.1,5.0,5.0,120.0,0.3734080144206497,117.12,4.154891585743472,1154.229811248875,far,random,0.15244056417335466,0.812353606199214,64.32986814214867
213,2,101,train,0.02762835460262512,117.12,4.4755438597489725,14.73,0.4465367708226832,False,1,COLLISION_AVOIDANCE,5,impulsive,0.1045967731975053,0.1,5.0,5.0,120.0,0.3734080144206497,117.12,4.154891585743472,1594.3415026396556,very_far,random,0.07398972045495887,0.7523052294806224,71.72313330321812
214,2,102,train,0.5990242760164197,1101.97,6.898556897295163,1.23,0.2832843323966192,False,1,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0,0.4600650479582165,1101.97,7.153886064999041,418.65418106486544,near,horizon,1.3020425669694073,0.9128428949429007,0.0
214,2,102,train,0.27314198935070116,1101.97,7.053847255751806,1.23,0.2832843323966192,False,1,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0,0.4600650479582165,1101.97,7.153886064999041,613.6717643713041,medium,random,0.5937029786612005,0.8943376250335118,35.435589986241396
214,2,102,train,0.053778862451061116,1101.97,6.779277418870653,1.23,0.2832843323966192,False,1,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0,0.4600650479582165,1101.97,7.153886064999041,1301.2051265457237,far,random,0.11689404072257485,0.7916694643192123,67.40224376065142
214,2,102,train,0.0338685919513039,1101.97,7.229497802907894,1.23,0.2832843323966192,False,1,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0,0.4600650479582165,1101.97,7.153886064999041,1597.8832802148597,very_far,random,0.07361696373504964,0.751844449020065,71.76507212550834
215,2,103,train,0.6066318956655925,202.24,5.278611277329873,1.38,0.3706953721240535,False,1,PHASE_ADJUSTMENT,2,continuous,0.1499388641167371,0.1,10.0,10.0,300.0,0.4435631238888697,202.24,5.048588004286843,408.4915905656196,near,random,1.3676337436418138,0.9128428949429007,0.0
215,2,103,train,0.1956504056547408,202.24,5.172122898467598,1.38,0.3706953721240535,False,1,PHASE_ADJUSTMENT,2,continuous,0.1499388641167371,0.1,10.0,10.0,300.0,0.4435631238888697,202.24,5.048588004286843,706.0853824450264,medium,horizon,0.44108807769998265,0.8796294315847162,44.917057840032555
215,2,103,train,0.04134233563832459,202.24,5.0757327928603235,1.38,0.3706953721240535,False,1,PHASE_ADJUSTMENT,2,continuous,0.1499388641167371,0.1,10.0,10.0,300.0,0.4435631238888697,202.24,5.048588004286843,1439.7058667438425,far,random,0.09320507817661257,0.7727644151871013,69.67815821171395
215,2,103,train,0.012705449904745078,202.24,5.243599764556663,1.38,0.3706953721240535,False,1,PHASE_ADJUSTMENT,2,continuous,0.1499388641167371,0.1,10.0,10.0,300.0,0.4435631238888697,202.24,5.048588004286843,2393.743128716272,very_far,horizon,0.028644062638372755,0.6565226221803298,77.94339849768045
216,2,104,train,0.28162964242116595,0.04,,141.44,0.3853117651713888,False,0,PHASE_ADJUSTMENT,2,continuous,0.1,0.1,10.0,10.0,300.0,0.3091676619964092,0.04,,500.50240986702914,near,random,0.910928525326937,0.91276008297462,2.5674379696269436
216,2,104,train,0.1376671343073541,0.04,,141.44,0.3853117651713888,False,0,PHASE_ADJUSTMENT,2,continuous,0.1,0.1,10.0,10.0,300.0,0.3091676619964092,0.04,,702.9489252220584,medium,overhead,0.44528309791000403,0.8801237576427505,44.66009230601245
216,2,104,train,0.04523034366546862,0.04,,141.44,0.3853117651713888,False,0,PHASE_ADJUSTMENT,2,continuous,0.1,0.1,10.0,10.0,300.0,0.3091676619964092,0.04,,1175.9649715114829,far,overhead,0.14629713655496718,0.809253503683314,64.83776966461691
216,2,104,train,0.015034466908266979,0.04,,141.44,0.3853117651713888,False,0,PHASE_ADJUSTMENT,2,continuous,0.1,0.1,10.0,10.0,300.0,0.3091676619964092,0.04,,1913.4082443898585,very_far,overhead,0.048628846921388545,0.71214633717076,74.85196668635591
217,2,105,train,0.230290299528551,41.08,1.173983993757104,1.59,0.3435826631437981,False,1,PHASE_ADJUSTMENT,2,continuous,0.1,0.1,10.0,10.0,300.0,0.3620764191656187,41.08,1.1966021247432193,593.9543157662021,near,random,0.6360267814712702,0.897514511183787,32.667659521467904
217,2,105,train,0.07773897935867162,41.08,1.1488094921634178,1.59,0.3435826631437981,False,1,PHASE_ADJUSTMENT,2,continuous,0.1,0.1,10.0,10.0,300.0,0.3620764191656187,41.08,1.1966021247432193,987.0372103989888,medium,overhead,0.21470323733817293,0.8366920359160058,59.564603551676285
217,2,105,train,0.04520716134567421,41.08,1.2472365867000315,1.59,0.3435826631437981,False,1,PHASE_ADJUSTMENT,2,continuous,0.1,0.1,10.0,10.0,300.0,0.3620764191656187,41.08,1.1966021247432193,1263.230045317507,far,overhead,0.12485530388819889,0.7969514783295001,66.68345350554196
217,2,105,train,0.011199217692620353,41.08,1.2719350999437036,1.59,0.3435826631437981,False,1,PHASE_ADJUSTMENT,2,continuous,0.1,0.1,10.0,10.0,300.0,0.3620764191656187,41.08,1.1966021247432193,2318.2273526272575,very_far,overhead,0.03093053593058673,0.6649048301394076,77.54445595816507
218,2,106,train,0.28329224514286455,205.96,7.2282912348705475,1.23,0.2392749478422391,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0,0.432814379063633,205.96,6.367420697922324,585.9197944014343,near,overhead,0.6545351976423466,0.8988129840089967,31.421072557361178
218,2,106,train,0.13670656079555407,205.96,6.1383586135404755,1.23,0.2392749478422391,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0,0.432814379063633,205.96,6.367420697922324,825.5449613885255,medium,overhead,0.3158549424612699,0.8610515058018013,52.72361179294206
218,2,106,train,0.05079119927076292,205.96,6.665597252998438,1.23,0.2392749478422391,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0,0.432814379063633,205.96,6.367420697922324,1298.9280166031017,far,overhead,0.11735099785882004,0.7919849823988041,67.36043145615697
218,2,106,train,0.03328290235346867,205.96,6.407969221104011,1.23,0.2392749478422391,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0,0.432814379063633,205.96,6.367420697922324,1567.5273144180533,very_far,overhead,0.0768987907136407,0.7558049571803568,71.39912954297807
219,2,107,train,0.34830523446774464,745.94,17.709374207375955,1.26,0.2377234719509957,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0,0.435467165568614,745.94,18.492285899857286,532.5848903073842,near,overhead,0.7998427022917857,0.9074908613463011,20.146094894687096
