uid,sn,test_id,split,P,T,R,ignition_time,true_thrust,is_anomalous,is_valid,maneuver_type,maneuver_type_id,thrust_profile,estimated_delta_v,delta_v_min,delta_v_max,duration_min,duration_max,P_original,T_original,R_original,distance_km,distance_type,pass_type,attenuation_factor,atmospheric_factor,zenith_angle_deg,P_before_noise,R_before_noise,snr_condition,target_snr_db,actual_snr_db,scintillation_factor,cn2
43,1,43,train,0.09965077201782581,299.98,15.19554967817902,1.24,0.6333735475129949,False,1,STATION_KEEPING,4,pulsed,0.3799987935658964,0.01,1.0,1.0,60.0,1.0355884137952474,299.98,14.719188594658146,1418.9901093276917,far,random,0.0962930203762472,0.7755566699693817,69.36806821779724,0.0997199362309913,14.668305879644183,poor,3.0,63.08816039417003,1.0610902766823753,5e-14
43,1,43,train,0.07067993516535336,299.98,13.283479881694813,1.24,0.6333735475129949,False,1,STATION_KEEPING,4,pulsed,0.3799987935658964,0.01,1.0,1.0,60.0,1.0355884137952474,299.98,14.719188594658146,1624.923679305643,very_far,random,0.0708552134500116,0.7483378933684703,72.07891660401843,0.0733768381058212,14.647002403410914,very_poor,1.0,28.69381382480231,1.1006203508573742,1e-13
44,1,44,train,0.839679361671026,299.94,33.601035996958174,1.28,0.5257750691802745,False,1,STATION_KEEPING,4,pulsed,0.3154019484998631,0.01,1.0,1.0,60.0,1.0097930630655825,299.94,36.70447106690163,526.0023689152797,near,horizon,0.8209609427694619,0.908568942888528,18.090715784610847,0.8290006650563833,35.16765812300414,moderate,5.0,37.800728806030186,1.0030917278032698,1e-14
44,1,44,train,0.5768565190569331,299.94,33.560875498958765,1.28,0.5257750691802745,False,1,STATION_KEEPING,4,pulsed,0.3154019484998631,0.01,1.0,1.0,60.0,1.0097930630655825,299.94,36.70447106690163,662.0851969764364,medium,random,0.5056355981959929,0.8865952274573642,40.958041509347474,0.5105873194973298,33.98735558745493,moderate,5.0,17.735165899043285,1.1561438201803573,1e-14
44,1,44,train,0.16229668208122133,299.94,37.85858170464731,1.28,0.5257750691802745,False,1,STATION_KEEPING,4,pulsed,0.3154019484998631,0.01,1.0,1.0,60.0,1.0097930630655825,299.94,36.70447106690163,1135.3793756589,far,overhead,0.1580681605871785,0.815054017980246,63.87177920816252,0.1596161320524693,38.179229221580506,poor,3.0,35.496996864392486,0.9270455978293105,5e-14
44,1,44,train,0.0314867533186897,299.94,34.39175726090953,1.28,0.5257750691802745,False,1,STATION_KEEPING,4,pulsed,0.3154019484998631,0.01,1.0,1.0,60.0,1.0097930630655825,299.94,36.70447106690163,2480.2047848986817,very_far,overhead,0.0262981782943446,0.647084115257988,78.36968069286044,0.0265557180128911,34.167858994883495,very_poor,1.0,14.624380865017617,1.0112502698395973,1e-13
45,1,45,train,0.6741196945158344,299.98,5.827393236384133,1.22,0.4115448915755823,False,1,STATION_KEEPING,4,pulsed,0.2469104731496863,0.01,1.0,1.0,60.0,0.7399044511039216,299.98,5.658021302227075,523.2617939855065,near,horizon,0.8299932509465093,0.9090182531073618,17.148332232406215,0.6141157007615364,5.792313614158574,excellent,15.0,20.201400753685736,1.1005241797520802,1e-15
45,1,45,train,0.16026829688095823,299.98,5.175853489651762,1.22,0.4115448915755823,False,1,STATION_KEEPING,4,pulsed,0.2469104731496863,0.01,1.0,1.0,60.0,0.7399044511039216,299.98,5.658021302227075,953.6582845467268,medium,overhead,0.2313607492122571,0.8416572041493573,58.37908284416513,0.1711848481528871,5.140056093976226,poor,3.0,23.907593617054566,0.8904885299039941,5e-14
45,1,45,train,0.14124300856267674,299.98,5.5403512887822135,1.22,0.4115448915755823,False,1,STATION_KEEPING,4,pulsed,0.2469104731496863,0.01,1.0,1.0,60.0,0.7399044511039216,299.98,5.658021302227075,1045.860502912099,far,horizon,0.189250879025056,0.8280287590000074,61.440232495231925,0.1400275677659687,5.506980356127991,good,10.0,41.22930074698199,1.0238000211255673,5e-15
45,1,45,train,0.01664818166402126,299.98,5.409665425708274,1.22,0.4115448915755823,False,1,STATION_KEEPING,4,pulsed,0.2469104731496863,0.01,1.0,1.0,60.0,0.7399044511039216,299.98,5.658021302227075,2480.027179554193,very_far,overhead,0.0263027261787544,0.6471033319809807,78.36883616344896,0.019461504175828,5.472923866367619,moderate,5.0,16.799082776678777,0.8557700864440588,1e-14
46,1,46,train,1.1893149475675904,475.72,4.070810005617239,92.43,0.983672975214166,False,1,STATION_KEEPING,4,pulsed,0.9359058155377662,0.01,1.0,1.0,60.0,1.5332407394191452,475.72,4.006161989336727,527.2816684215553,near,horizon,0.8167936051283382,0.908359297737414,18.511530116120053,1.2523412310798026,4.071995650380895,excellent,15.0,25.96401949985893,0.957556694553525,1e-15
46,1,46,train,0.7636688582792113,475.72,4.220201608320186,92.43,0.983672975214166,False,1,STATION_KEEPING,4,pulsed,0.9359058155377662,0.01,1.0,1.0,60.0,1.5332407394191452,475.72,4.006161989336727,658.0521018660199,medium,random,0.5122230657751863,0.8872370798240817,40.55182169467809,0.785361272116688,4.2707012155943,excellent,15.0,31.17523108399987,0.9681276264156425,1e-15
46,1,46,train,0.1822715517280122,475.72,4.218861790984796,92.43,0.983672975214166,False,1,STATION_KEEPING,4,pulsed,0.9359058155377662,0.01,1.0,1.0,60.0,1.5332407394191452,475.72,4.006161989336727,1289.008607903771,far,horizon,0.1193711398065935,0.7933612183095979,67.17641629911414,0.1830246946623676,4.219935283308665,good,10.0,47.71188011692546,0.9991288944430261,5e-15
46,1,46,train,0.06681119963068441,475.72,3.998217381737727,92.43,0.983672975214166,False,1,STATION_KEEPING,4,pulsed,0.9359058155377662,0.01,1.0,1.0,60.0,1.5332407394191452,475.72,4.006161989336727,2149.233155245309,very_far,overhead,0.0370271617407561,0.6841439294240942,76.54738467545124,0.0567715528459892,4.229423883590116,very_poor,1.0,15.04824248596847,1.2996731190890558,1e-13
47,1,47,train,1.1887952873236092,476.81,3.7355055742001473,91.32,0.8476844605474546,False,1,STATION_KEEPING,4,pulsed,0.8083688552672637,0.01,1.0,1.0,60.0,1.2956122816585045,476.81,3.7110013980586585,501.6705476893884,near,overhead,0.9065000493676192,0.9125675748052428,4.67711831290539,1.1744725972847283,3.7757167895794064,excellent,15.0,38.27636378210363,1.0393686928357884,1e-15
47,1,47,train,0.4215195266650025,476.81,4.075101395731556,91.32,0.8476844605474546,False,1,STATION_KEEPING,4,pulsed,0.8083688552672637,0.01,1.0,1.0,60.0,1.2956122816585045,476.81,3.7110013980586585,789.6674917930472,medium,overhead,0.3474243846560464,0.8665802918805835,50.7150270404857,0.4501272997080222,4.096385280411613,moderate,5.0,23.937025499467545,0.9442271112504785,1e-14
47,1,47,train,0.1648178358928255,476.81,3.7605620315728694,91.32,0.8476844605474546,False,1,STATION_KEEPING,4,pulsed,0.8083688552672637,0.01,1.0,1.0,60.0,1.2956122816585045,476.81,3.7110013980586585,1139.0377728906287,far,random,0.1569532630458468,0.8145290787740974,63.96200943107723,0.203350575248577,3.91069783450889,poor,3.0,14.448310117063599,0.8488379350530204,5e-14
47,1,47,train,0.06334238663418482,476.81,3.7336781975575843,91.32,0.8476844605474546,False,1,STATION_KEEPING,4,pulsed,0.8083688552672637,0.01,1.0,1.0,60.0,1.2956122816585045,476.81,3.7110013980586585,1927.90321368135,very_far,overhead,0.0477818990715478,0.7103851143073937,74.96855531601135,0.0619068152780644,3.772802628980571,moderate,5.0,32.69406284175963,1.0102553183726266,1e-14
48,1,48,train,1.1140910170539426,476.79,3.7177217899983894,91.28,0.7458013644536301,False,1,STATION_KEEPING,4,pulsed,0.7111812651156926,0.01,1.0,1.0,60.0,1.1506213333192208,476.79,3.9056404650774375,482.36217931711406,near,horizon,0.980820537482498,0.9128428949429008,0.0,1.1285530345849866,3.742898518534974,excellent,15.0,37.84585970808245,0.992871231642066,1e-15
48,1,48,train,0.5427677566043111,476.79,3.522428638614057,91.28,0.7458013644536301,False,1,STATION_KEEPING,4,pulsed,0.7111812651156926,0.01,1.0,1.0,60.0,1.1506213333192208,476.79,3.9056404650774375,687.0514106787848,medium,horizon,0.4674578427154675,0.8826345288745636,43.30210356998718,0.5378669662557978,3.5008240655252947,excellent,15.0,40.808156881996815,1.0125552953498191,1e-15
48,1,48,train,0.31439738741510637,476.79,3.6674344876860445,91.28,0.7458013644536301,False,1,STATION_KEEPING,4,pulsed,0.7111812651156926,0.01,1.0,1.0,60.0,1.1506213333192208,476.79,3.9056404650774375,1018.029917138682,far,horizon,0.2007250897371669,0.8321138180058458,60.58415270095459,0.2309585703839992,3.848385418835654,poor,3.0,8.843318826768542,1.3211668363877873,5e-14
48,1,48,train,0.04733851768285519,476.79,4.110207093636197,91.28,0.7458013644536301,False,1,STATION_KEEPING,4,pulsed,0.7111812651156926,0.01,1.0,1.0,60.0,1.1506213333192208,476.79,3.9056404650774375,1974.1326750901703,very_far,overhead,0.045212174698677,0.7048035161835632,75.32855878388014,0.0520220927340533,4.121621088058302,moderate,5.0,20.912186902003874,0.9132994743676573,1e-14
49,1,49,train,0.7750554692844563,476.76,3.798361127392213,91.31,0.6110253455007888,False,1,STATION_KEEPING,4,pulsed,0.5826248874419121,0.01,1.0,1.0,60.0,0.9056710205357832,476.76,3.8746120150418553,513.1543800863842,near,overhead,0.8645868414671307,0.9106776817159576,13.001124960183086,0.7830312470533457,3.795748503760605,good,10.0,39.84011414119238,0.9879989981049551,5e-15
49,1,49,train,0.2721006314187199,476.76,3.9180826022908826,91.31,0.6110253455007888,False,1,STATION_KEEPING,4,pulsed,0.5826248874419121,0.01,1.0,1.0,60.0,0.9056710205357832,476.76,3.8746120150418553,859.179392880484,medium,horizon,0.2898672184887009,0.8559074342886681,54.41214225797119,0.2625243395885306,3.9105152644378687,excellent,15.0,28.75943930904681,1.0141772517834278,1e-15
49,1,49,train,0.08104478405002477,476.76,4.139608763990014,91.31,0.6110253455007888,False,1,STATION_KEEPING,4,pulsed,0.5826248874419121,0.01,1.0,1.0,60.0,0.9056710205357832,476.76,3.8746120150418553,1393.7161109929768,far,horizon,0.1002576934033806,0.7789800598539457,68.97635955387977,0.0908004875012034,4.080712611589517,moderate,5.0,19.376587233611414,0.8849135490814433,1e-14
49,1,49,train,0.05780208692137844,476.76,3.9319155763821203,91.31,0.6110253455007888,False,1,STATION_KEEPING,4,pulsed,0.5826248874419121,0.01,1.0,1.0,60.0,0.9056710205357832,476.76,3.8746120150418553,1931.41819517989,very_far,overhead,0.0475795725110924,0.7099588281081017,74.99655452831254,0.0430914399927773,3.875840085401503,very_poor,1.0,9.335182695927944,1.280302381644993,1e-13
50,1,50,train,0.7326218606929952,476.86,4.289759340888382,91.29,0.5001333213372376,True,1,STATION_KEEPING,4,pulsed,0.4769871512257503,0.01,1.0,1.0,60.0,0.8125502650657316,476.86,4.140228621382299,502.54784892135166,near,horizon,0.903194761152023,0.9124230288223676,5.771908163341501,0.7338911425800564,4.436920407423858,good,10.0,55.2412017117691,1.0237475630179556,5e-15
50,1,50,train,0.19231488952171097,476.86,4.232875396276059,91.29,0.5001333213372376,True,1,STATION_KEEPING,4,pulsed,0.4769871512257503,0.01,1.0,1.0,60.0,0.8125502650657316,476.86,4.140228621382299,954.5611546894831,medium,horizon,0.2308863136267822,0.841522428010396,58.41244397534054,0.1876067353374915,4.260456119018684,good,10.0,32.00793539306434,1.0319448641252529,5e-15
50,1,50,train,0.10164150325939356,476.86,4.005925548606496,91.29,0.5001333213372376,True,1,STATION_KEEPING,4,pulsed,0.4769871512257503,0.01,1.0,1.0,60.0,0.8125502650657316,476.86,4.140228621382299,1260.1375573702846,far,random,0.1255368851915923,0.7973835119422497,66.62283578652585,0.1020050293379546,3.978866854942986,moderate,5.0,48.95843516668382,0.9515969868427324,1e-14
50,1,50,train,0.044332322703314074,476.86,3.9615980358692973,91.29,0.5001333213372376,True,1,STATION_KEEPING,4,pulsed,0.4769871512257503,0.01,1.0,1.0,60.0,0.8125502650657316,476.86,4.140228621382299,1814.450691744201,very_far,horizon,0.055001777033945,0.7243142904368137,74.00428330068067,0.0446917085080183,3.9639506892403817,moderate,5.0,41.88995956955101,1.013102711619342,1e-14
51,1,51,train,0.7947363671476658,462.46,4.025824544829986,105.63,0.3982545005946034,True,1,STATION_KEEPING,4,pulsed,0.3683535526899605,0.01,1.0,1.0,60.0,0.7301280640618817,462.46,3.889432085831144,423.1713448670537,near,horizon,1.2743934918204651,0.9128428949429008,0.0,0.9304704530359376,4.018869514529792,very_poor,1.0,16.720273261108684,0.9190987956044311,1e-13
51,1,51,train,0.17627228539183895,462.46,3.935964710012018,105.63,0.3982545005946034,True,1,STATION_KEEPING,4,pulsed,0.3683535526899605,0.01,1.0,1.0,60.0,0.7301280640618817,462.46,3.889432085831144,936.7972844157852,medium,horizon,0.2404824003838723,0.8441789833806373,57.74194554650506,0.175582949433231,3.9607120366198103,excellent,15.0,48.12011427272212,0.9966422325287868,1e-15
51,1,51,train,0.13167332397349787,462.46,3.8718923949826363,105.63,0.3982545005946034,True,1,STATION_KEEPING,4,pulsed,0.3683535526899605,0.01,1.0,1.0,60.0,0.7301280640618817,462.46,3.889432085831144,1167.065020250773,far,overhead,0.1487696224314091,0.8105211592939726,64.63234269173229,0.1086208764170618,3.829403941517456,poor,3.0,13.463924381239668,1.247013781897119,5e-14
51,1,51,train,0.021952047716247352,462.46,3.5994161323858602,105.63,0.3982545005946034,True,1,STATION_KEEPING,4,pulsed,0.3683535526899605,0.01,1.0,1.0,60.0,0.7301280640618817,462.46,3.889432085831144,1813.8933698019891,very_far,overhead,0.0550408426270092,0.7243835376840849,73.99923672962319,0.0401868638715929,3.5332756065245103,very_poor,1.0,6.863653227405617,0.5159453337898223,1e-13
52,1,52,train,0.5043401924022138,0.0,,4.8,0.9673072785177922,False,0,PHASE_ADJUSTMENT,2,continuous,0.1,0.1,10.0,10.0,300.0,0.7492520385636893,0.0,,565.4346849041373,near,random,0.7054174016928672,0.9021340003950749,27.83751287025106,0.5285354262566816,,excellent,15.0,26.786884820366794,0.9555931120224282,1e-15
52,1,52,train,0.33109097787417896,0.0,,4.8,0.9673072785177922,False,0,PHASE_ADJUSTMENT,2,continuous,0.1,0.1,10.0,10.0,300.0,0.7492520385636893,0.0,,748.9046292766193,medium,overhead,0.3890977670528983,0.8729146054692698,48.11468589708726,0.2915322951649636,,good,10.0,17.34889673108533,1.104600503773416,5e-15
52,1,52,train,0.14881728434148114,0.0,,4.8,0.9673072785177922,False,0,PHASE_ADJUSTMENT,2,continuous,0.1,0.1,10.0,10.0,300.0,0.7492520385636893,0.0,,1059.836277932447,far,overhead,0.1838380668555628,0.8259865933922607,61.85068375276385,0.1377410463571382,,moderate,5.0,21.89341844735568,1.0766822871784243,1e-14
52,1,52,train,0.01655591782030395,0.0,,4.8,0.9673072785177922,False,0,PHASE_ADJUSTMENT,2,continuous,0.1,0.1,10.0,10.0,300.0,0.7492520385636893,0.0,,2458.4291809009724,very_far,horizon,0.0268637898124355,0.6494454471855281,78.2652065584772,0.0201277492805138,,poor,3.0,15.018051076916837,0.8369264835165929,5e-14
53,1,53,train,0.9174803422322529,37.04,1.2740372862475784,1.56,0.9461208046860432,False,1,PHASE_ADJUSTMENT,2,continuous,0.1,0.1,10.0,10.0,300.0,0.8363484735908331,37.04,1.242142983565964,462.1923019841532,near,horizon,1.0682936147514597,0.9128428949429008,0.0,0.8934657340442166,1.271027789517274,excellent,15.0,31.412047165832245,1.0211897661815854,1e-15
53,1,53,train,0.24744370138337027,37.04,1.212051658651853,1.56,0.9461208046860432,False,1,PHASE_ADJUSTMENT,2,continuous,0.1,0.1,10.0,10.0,300.0,0.8363484735908331,37.04,1.242142983565964,882.1625461936051,medium,random,0.2738377543481278,0.8524139454189936,55.47338704757625,0.2290237878605982,1.2236770771247087,good,10.0,21.891858846073895,1.101986349838564,5e-15
53,1,53,train,0.17158836619595974,37.04,1.3112625706614824,1.56,0.9461208046860432,False,1,PHASE_ADJUSTMENT,2,continuous,0.1,0.1,10.0,10.0,300.0,0.8363484735908331,37.04,1.242142983565964,1005.363822487838,far,random,0.2062764885491292,0.8339811367269557,60.17633079767022,0.1725190263357412,1.2912576973368814,poor,3.0,45.360416307415726,1.0116663087130002,5e-14
53,1,53,train,0.039090661005609234,37.04,1.2160039070507096,1.56,0.9461208046860432,False,1,PHASE_ADJUSTMENT,2,continuous,0.1,0.1,10.0,10.0,300.0,0.8363484735908331,37.04,1.242142983565964,2025.0883029672607,very_far,horizon,0.0425942696221208,0.6987134402517521,75.70568796553984,0.0356236523821771,1.2836508072723354,poor,3.0,20.23563431761105,1.0706704522904684,5e-14
54,1,54,train,0.3728331427198177,205.99,5.90297599105457,1.25,0.6187396248562279,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0,1.0347615075160206,205.99,5.319366786892751,567.2608581100476,near,random,0.7006523532848568,0.9018373368994188,28.184810352782705,0.7250080853296859,5.752612441749427,poor,3.0,6.271687943937105,0.5124902090572336,5e-14
54,1,54,train,0.3357751756123679,205.99,4.949090509901987,1.25,0.6187396248562279,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0,1.0347615075160206,205.99,5.319366786892751,822.3877712113793,medium,overhead,0.3184639691922032,0.86153630364626,52.55600237983357,0.3295342568508598,5.083267847498901,very_poor,1.0,34.45302963248079,1.0641231005128027,1e-13
54,1,54,train,0.2233176028680682,205.99,5.789145558175045,1.25,0.6187396248562279,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0,1.0347615075160206,205.99,5.319366786892751,1070.7979442843873,far,random,0.1797451676411454,0.8243891594608822,62.16405476796343,0.1859933806370715,5.692738831277171,poor,3.0,13.950134122244616,1.2205067839805555,5e-14
54,1,54,train,0.05741751542121967,205.99,5.633861271570183,1.25,0.6187396248562279,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0,1.0347615075160206,205.99,5.319366786892751,1892.57271584192,very_far,random,0.0498828156666548,0.7146873588110714,74.68113385718868,0.0516168175383715,5.706362842484234,moderate,5.0,18.986206645868503,1.09738941282174,1e-14
55,1,55,train,1.0058010651548686,745.9300000000001,20.54181896507677,1.26,0.6212583148311334,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0,1.0697439394572417,745.9300000000001,18.99936879550766,486.7558054645186,near,random,0.963193999368776,0.9128428949429008,0.0,1.0303709433463306,20.485801533241844,excellent,15.0,32.45181127241985,0.9829976164435101,1e-15
55,1,55,train,0.5474508521136553,745.9300000000001,17.689719874579165,1.26,0.6212583148311334,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0,1.0697439394572417,745.9300000000001,18.99936879550766,660.269189525296,medium,random,0.5085865222200128,0.8868841682794706,40.77615764125986,0.5440573498344944,18.10533250640369,moderate,5.0,44.09989301702973,0.9795931415561151,1e-14
55,1,55,train,0.2161434107400813,745.9300000000001,17.582747388197955,1.26,0.6212583148311334,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0,1.0697439394572417,745.9300000000001,18.99936879550766,1022.3245444871394,far,overhead,0.1988910311826628,0.8314818355747737,60.71977229649958,0.2127624752200548,17.511947092644185,good,10.0,35.97712492660092,1.0105954587039767,5e-15
55,1,55,train,0.06948653558379185,745.9300000000001,18.289006858897732,1.26,0.6212583148311334,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0,1.0697439394572417,745.9300000000001,18.99936879550766,1792.0593303145283,very_far,random,0.0566019071204408,0.7271028107493763,73.79895505298614,0.0605495471038132,18.48755304751461,moderate,5.0,16.61838858155632,1.1454050181457458,1e-14
56,1,56,train,0.0,2255.16,5.303671038501203,5.78,0.2554060815880371,False,0,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0,0.0,2255.16,5.505138382823241,498.6579951701333,near,random,0.9177628521851006,0.9128428949429008,0.0,0.0,5.288630710866188,excellent,15.0,0.0,0.9661015676835556,1e-15
56,1,56,train,0.0,2255.16,5.25173535009254,5.78,0.2554060815880371,False,0,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0,0.0,2255.16,5.505138382823241,697.4669816222854,medium,horizon,0.4527547059016956,0.8809885618462694,44.20253069291316,0.0,5.277713005408253,poor,3.0,0.0,0.9827026323440873,5e-14
56,1,56,train,0.0,2255.16,5.356690225766416,5.78,0.2554060815880371,False,0,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0,0.0,2255.16,5.505138382823241,1324.574525067137,far,random,0.112345582140001,0.7884402495017588,67.8223431450852,0.0,5.4353944538151335,good,10.0,0.0,0.9837865609796905,5e-15
56,1,56,train,0.0,2255.16,5.683375634063197,5.78,0.2554060815880371,False,0,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0,0.0,2255.16,5.505138382823241,2262.9030190395288,very_far,horizon,0.0327653114161383,0.6711292621551007,77.23486224035754,0.0,5.561122403325828,moderate,5.0,0.0,1.0226786046109135,1e-14
57,1,57,train,0.8147327398562433,1440.4,3.2058427192222725,11.03,0.9424709563976912,False,1,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0,0.9456293255661604,1440.4,3.107301602011856,507.9054870523357,near,random,0.8833856874391824,0.9115408987476556,10.122211788382076,0.8353554118279131,3.210256753580734,good,10.0,32.1505261121152,0.9585221708603479,5e-15
57,1,57,train,0.22786450921755774,1440.4,3.1193468458592157,11.03,0.9424709563976912,False,1,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0,0.9456293255661604,1440.4,3.107301602011856,937.7915493148748,medium,horizon,0.2399303976787526,0.8440300224896187,57.780277333595706,0.2268852201397795,3.1937674649235643,moderate,5.0,47.29745306603161,1.006191648367996,1e-14
57,1,57,train,0.10142476694911251,1440.4,3.0944280705141445,11.03,0.9424709563976912,False,1,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0,0.9456293255661604,1440.4,3.107301602011856,1426.0077584405844,far,horizon,0.0952311410962054,0.7746093882553898,69.4741936445301,0.0900533597277006,3.093770209149988,poor,3.0,17.973710798808735,1.146069996497074,5e-14
57,1,57,train,0.027189271340364748,1440.4,3.1082829151023597,11.03,0.9424709563976912,False,1,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0,0.9456293255661604,1440.4,3.107301602011856,2409.5522438713497,very_far,random,0.0281945750322205,0.6547842712051852,78.02367870584735,0.0266616169723432,2.990229729131626,poor,3.0,34.06917936712633,1.0403306037296924,5e-14
58,1,58,train,0.9476174488514575,90.09,3.9288958863625636,147.46,1.0082052606767071,False,1,COLLISION_AVOIDANCE,5,impulsive,0.1816584238687291,0.1,5.0,5.0,120.0,0.8027567126537007,90.09,4.069959547928069,468.1181591183049,near,overhead,1.0414179795801826,0.9128428949429008,0.0,0.8360052737862462,3.88909109237022,moderate,5.0,17.489948875039605,1.097366351134409,1e-14
58,1,58,train,0.3086327573108577,90.09,4.1029232938781295,147.46,1.0082052606767071,False,1,COLLISION_AVOIDANCE,5,impulsive,0.1816584238687291,0.1,5.0,5.0,120.0,0.8027567126537007,90.09,4.069959547928069,759.4210026806162,medium,random,0.3776852876177561,0.8712750280536119,48.82231792326956,0.3031893999056974,4.137987930430825,excellent,15.0,34.91692860015594,1.0164331102196393,1e-15
58,1,58,train,0.18759891771951448,90.09,4.224258520382001,147.46,1.0082052606767071,False,1,COLLISION_AVOIDANCE,5,impulsive,0.1816584238687291,0.1,5.0,5.0,120.0,0.8027567126537007,90.09,4.069959547928069,1088.7532912184838,far,horizon,0.1733153301779084,0.8217806896130407,62.66186744063679,0.1391300447061085,4.253145285989595,poor,3.0,9.159159874151783,1.2914860104713006,5e-14
58,1,58,train,0.049399526284651614,90.09,4.1519015041573075,147.46,1.0082052606767071,False,1,COLLISION_AVOIDANCE,5,impulsive,0.1816584238687291,0.1,5.0,5.0,120.0,0.8027567126537007,90.09,4.069959547928069,1691.6030096626998,very_far,horizon,0.0646313866873377,0.7397762144376911,72.80782248222002,0.0518832795113773,4.037471440272929,poor,3.0,26.398309110463657,0.9462366083031201,5e-14
59,1,59,train,1.046153498454441,1087.96,15.854256641893874,1.27,0.6023506362621148,False,1,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0,1.0874186214765325,1087.96,15.70632986586912,489.6414656513743,near,horizon,0.9518744500935205,0.9128428949429008,0.0,1.0350860023394284,15.8539486244255,excellent,15.0,39.41853760199956,1.0111323074579157,1e-15
59,1,59,train,0.324377910886704,1087.96,15.905004804205738,1.27,0.6023506362621148,False,1,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0,1.0874186214765325,1087.96,15.70632986586912,839.3908766230946,medium,random,0.3047677156920024,0.858929344620705,53.43958726646954,0.331410089268349,15.652943849626256,good,10.0,33.46550815737626,0.9833243458803264,5e-15
59,1,59,train,0.11128509358579454,1087.96,15.817497569317148,1.27,0.6023506362621148,False,1,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0,1.0874186214765325,1087.96,15.70632986586912,1351.5167328494465,far,horizon,0.107404246718207,0.784737305231396,68.28717497174272,0.116793377907038,15.855417013407154,good,10.0,26.52802308964724,0.9827539406588583,5e-15
59,1,59,train,0.04092514906730011,1087.96,16.807353938193554,1.27,0.6023506362621148,False,1,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0,1.0874186214765325,1087.96,15.70632986586912,2481.805947542536,very_far,overhead,0.0262572256986617,0.6469109026712784,78.37728879308159,0.0285525961730369,16.755658848318138,very_poor,1.0,7.263722840563136,1.4369343055423622,1e-13
60,1,60,train,0.6186443076018326,198.0,1.1652137029902794,2.62,0.8088197182470158,False,1,PHASE_ADJUSTMENT,2,continuous,0.3202926084258182,0.1,10.0,10.0,300.0,0.8277592875570714,198.0,1.1904391348901289,552.2865126368015,near,random,0.741158192603059,0.9042734498873128,25.13261299887787,0.6135005774761949,1.2120726482655897,moderate,5.0,41.53071961202201,0.9911203552287499,1e-14
60,1,60,train,0.216314534007394,198.0,1.1264348761415068,2.62,0.8088197182470158,False,1,PHASE_ADJUSTMENT,2,continuous,0.3202926084258182,0.1,10.0,10.0,300.0,0.8277592875570714,198.0,1.1904391348901289,888.2783786873407,medium,horizon,0.2697863550757097,0.8514872600232685,55.744338345098406,0.2233181610700885,1.1216110594742044,good,10.0,30.0720117611398,0.9615920222017489,5e-15
60,1,60,train,0.08447766558449661,198.0,1.2437515899667433,2.62,0.8088197182470158,False,1,PHASE_ADJUSTMENT,2,continuous,0.3202926084258182,0.1,10.0,10.0,300.0,0.8277592875570714,198.0,1.1904391348901289,1433.4007191309631,far,horizon,0.0941300995478378,0.7736129754257064,69.58479245381707,0.0779170641393944,1.2329614114276983,good,10.0,21.493768409643653,1.0720572705816633,5e-15
60,1,60,train,0.027125717936298803,198.0,1.12041837146107,2.62,0.8088197182470158,False,1,PHASE_ADJUSTMENT,2,continuous,0.3202926084258182,0.1,10.0,10.0,300.0,0.8277592875570714,198.0,1.1904391348901289,2232.4135029937875,very_far,random,0.0338400281576416,0.6745901390581008,77.05751497702012,0.0280113975986806,1.1204047244553084,good,10.0,30.000608507105348,0.9602971544240675,5e-15
61,1,61,train,0.21331054705201025,0.04,,181.61,0.7908745185351498,False,0,PHASE_ADJUSTMENT,2,continuous,0.1,0.1,10.0,10.0,300.0,0.6347401566287899,0.04,,530.8204818964714,near,horizon,0.8054250318525746,0.9077796820358328,19.62038713693568,0.5112356108708513,,poor,3.0,4.690281126693417,0.5,5e-14
