uid,sn,test_id,split,P,T,R,ignition_time,true_thrust,is_anomalous,is_valid
532,5,84,train,0.6276673283007488,299.97,2.8267741443701633,1.25,0.36247364648105856,False,1
533,5,85,train,1.2850173834084524,473.56,3.8048068751735746,94.59,0.8804621324135071,False,1
534,5,86,train,1.4437647928745134,476.86,3.9388115064532685,91.29,0.7748070522480128,False,1
535,5,87,train,0.969004004396081,476.61,4.017418540691724,91.29,0.6395634350755911,False,1
536,5,88,train,0.8241120405675295,476.88,4.0875515739128705,91.31,0.54909703317157,True,1
537,5,89,train,0.669071541822976,476.81,3.729461606561202,91.31,0.44112184273786265,False,1
538,5,90,train,0.5006038628656015,471.3,3.6577886080535102,96.83,0.3441029843551141,False,1
539,5,91,train,0.5194267891628226,299.97,3.7465481667379064,1.25,0.3031900050184725,False,1
540,5,92,train,0.4565920239862031,299.99,3.5162662292812876,1.23,0.25219232104179334,False,1
541,5,93,train,0.426545106303725,476.76,3.940252384066324,91.3,0.295399180129786,False,1
542,5,94,train,0.3398679716404196,476.86,3.3837879836099614,91.29,0.23845334454830633,False,1
543,5,95,train,0.0,0.0,,,0.0,False,0
544,5,96,train,0.3393832998017993,0.01,,1.48,0.41055589379234836,False,0
545,5,97,train,0.46921407282431576,205.94,5.314640785872672,1.24,0.3001204847909385,False,1
546,5,98,train,0.48343266448080857,745.9300000000001,15.227741906132438,1.28,0.30024493921762685,False,1
547,5,99,train,0.0,2278.88,3.441289478675514,1.19,0.13002688598005388,False,0
548,5,100,train,0.5123922323303755,1426.46,7.808284542048561,7.0,0.4452477940587386,False,1
549,5,101,train,0.3931291631844868,263.54,4.353028327038898,31.84,0.4689052972333231,False,1
550,5,102,train,0.544673432665466,1101.93,10.064460923606573,1.26,0.2956997912232607,True,1
551,5,103,train,0.436688688274851,201.3,3.0758185176569777,1.48,0.39787227631192146,False,1
552,5,104,train,0.0,0.02,,31.73,0.39189579486318094,False,0
553,5,105,train,0.3719498963901517,35.17,1.4409397461065274,7.61,0.3680850583810197,True,1
554,5,106,train,0.3747663768468512,205.95000000000002,6.439200411970774,1.26,0.24366130770212246,False,1
555,5,107,train,0.40888105734905905,745.96,18.56609593475939,1.25,0.24659336043842187,False,1
556,5,108,train,0.0,2242.9500000000003,2.079079149524885,1.21,0.10867899524973723,False,0
557,5,109,train,0.35773443022399987,1453.01,19.82129425080243,9.89,0.36805581853768443,False,1
558,5,110,train,0.31381009348338346,77.55,4.204689183347269,111.01,0.3881081885830567,False,1
559,5,111,train,0.5714841337322671,1017.96,31.887909669933677,1.27,0.24147722228624674,False,1
560,5,112,train,0.35701742159775923,273.36,7.007674572121594,1.3800000000000001,0.28241940948221994,True,1
561,6,1,train,2.273636175045309,299.99,9.475952899431846,1.24,1.2140139587071417,False,1
562,6,2,train,2.0676751614609494,299.97,3.1068318623483684,1.24,1.035215690981753,False,1
563,6,3,train,1.356932053632531,299.96,15.543437280904136,1.25,0.8837251039230434,False,1
564,6,4,train,1.3373946629665419,299.98,3.775759824599591,1.23,0.7354967898272816,False,1
565,6,5,train,0.957150672377528,299.97,2.8951613009355857,1.24,0.6038274387534373,False,1
566,6,6,train,0.7933052804626809,299.98,4.790116704113574,1.23,0.4772873717283711,False,1
567,6,7,train,1.7926675090142206,476.86,3.8408999690411814,91.29,1.2037253118173399,False,1
568,6,8,train,1.6597918507826708,476.81,3.8067326167021664,91.27,1.0100790892770601,False,1
569,6,9,train,1.3162463171126393,476.88,3.9388648103824755,91.28,0.8724023099705324,False,1
570,6,10,train,1.1048411416359074,476.82,4.633386756597408,91.28,0.7182247766892186,False,1
571,6,11,train,0.9264267891100573,476.83,3.90070918409988,91.29,0.585484977232356,False,1
572,6,12,train,0.7064376561216196,476.86,3.9141166031300973,91.29,0.47116928683902526,False,1
573,6,13,train,0.0,0.0,,,0.0,False,0
574,6,14,train,0.0,0.04,,10.53,1.6628056884075604,False,0
575,6,15,train,2.0842691238063655,205.91,5.5689259595144645,1.25,1.1775164847437003,False,1
576,6,16,train,2.6196518734341123,745.9300000000001,19.02862824083967,1.27,1.1701166457358494,True,1
577,6,17,train,0.0,2218.21,14.234625337942987,1.21,0.5299958678915628,True,0
578,6,18,train,1.530364552504648,1526.34,1.6680960893134877,1.31,1.272818960264625,True,1
580,6,19,train,0.0,0.0,,,0.0,False,0
581,6,20,train,2.2350658503764556,1079.95,5.162112938920456,1.24,1.1321123378397593,False,1
582,6,21,train,1.8329602967226963,301.45,10.90572626538146,1.32,1.2762503737847344,False,1
583,6,22,train,0.0,0.0,,,0.0,False,0
584,6,23,train,1.2083565072601852,38.410000000000004,1.231443320903269,2.47,1.364904362717117,False,1
585,6,24,train,1.79872880731942,205.94,6.071245919609691,1.24,0.9675725996126119,False,1
586,6,25,train,1.732820952138864,745.95,25.524911993778634,1.24,0.9704632777162814,True,1
587,6,26,train,0.0,2340.93,2.069166642522221,1.19,0.455520551866367,False,0
588,6,27,train,1.40267077210572,1479.8500000000001,17.85841454874316,5.92,1.4068776910377485,False,1
589,6,28,train,1.207473781698274,0.0,,178.48,1.541875922429568,False,0
590,6,29,train,1.8669507236471898,995.98,2.0116310233789236,1.23,0.9344836287315976,True,1
591,6,30,train,1.7437546100029548,310.11,3.666412114908244,1.33,1.1312960457679815,False,1
592,6,31,train,1.1347015428807854,38.1,9.289670464008307,149.58,1.3319308936207206,False,1
593,6,32,train,1.1840499827967743,31.04,1.2074002221967246,6.5600000000000005,1.1996717952891158,False,1
594,6,33,train,1.38784752152399,205.92000000000002,6.207924610283817,1.24,0.7973191071805978,False,1
595,6,34,train,1.3847202406090189,745.98,21.46249898007308,1.24,0.7943449807769928,False,1
596,6,35,train,0.0,2295.05,1.3132259954803243,1.2,0.366645161826754,False,0
597,6,36,train,1.3593025987497687,1452.45,3.345471433609221,1.43,1.1611823212363845,False,1
598,6,37,train,1.0047515842562154,108.91,4.093500364574947,70.67,1.258378353009445,False,1
599,6,38,train,1.3508726210361017,952.91,4.16492761767222,1.25,0.7675068756114832,False,1
600,6,39,train,1.142048896097856,321.34000000000003,4.150343762073278,2.31,0.9060056219868082,False,1
601,6,40,train,1.735512571725807,299.94,5.970485587007662,1.26,1.0634531879035445,False,1
602,6,41,train,1.4739020527719893,300.01,21.23041679858816,1.21,0.8924001704312072,False,1
603,6,42,train,1.2491161865724105,299.97,4.834822933880343,1.24,0.7642714060786618,False,1
604,6,43,train,1.206155789950864,299.96,7.978623510976554,1.24,0.6359877626635596,False,1
605,6,44,train,1.0371514480314736,299.94,3.1139422788794637,1.27,0.5214858032602747,False,1
606,6,45,train,0.6952034797556956,299.96,19.22568867158058,1.25,0.4189291874426295,False,1
607,6,46,train,1.5122183222578756,476.91,3.3509768366654473,91.25,1.026786069432142,False,1
608,6,47,train,1.3132341560199996,476.84000000000003,5.07504589408613,91.26,0.8707366405865211,False,1
609,6,48,train,1.2564248327595737,476.87,3.705731015805031,91.26,0.7513847943901825,True,1
610,6,49,train,1.0755658146957945,476.84000000000003,3.641849154860906,91.31,0.6403430977424595,False,1
611,6,50,train,0.7364401051143281,476.86,3.8826956226651825,91.29,0.5098816704246647,False,1
612,6,51,train,0.6059041295934128,476.85,3.467675310712227,91.29,0.41404290168566027,False,1
613,6,52,train,0.0,0.0,,,0.0,False,0
614,6,53,train,0.842759127003243,40.02,1.4585935022154237,2.6,0.9351086595885665,False,1
615,6,54,train,0.9339917686494541,205.97,7.546912678228957,1.24,0.6353109532700693,False,1
616,6,55,train,1.2436767144197143,745.96,18.25309335609299,1.24,0.6257589571244885,False,1
617,6,56,train,0.0,2259.79,5.905141376194884,1.21,0.28685084694337903,False,0
618,6,57,train,1.2147900952956572,1454.72,10.683506492976013,8.52,0.9352172798674081,False,1
619,6,58,train,0.0,0.0,,,0.0,False,0
620,6,59,train,1.157963727106922,1087.94,11.675527233619086,1.24,0.6063432795817195,False,1
621,6,60,train,0.885895458836604,205.94,2.5832701525472173,4.5,0.8134509015420971,False,1
622,6,61,train,0.0,0.0,,,0.0,False,0
623,6,62,train,0.6487874575691767,41.35,1.2537445483617866,1.3900000000000001,0.7318957095550462,False,1
624,6,63,train,0.7827676176979846,205.97,7.1440483831205155,1.23,0.5006780493958921,False,1
625,6,64,train,0.8272967218455376,745.94,21.440825261365596,1.26,0.5001002935034677,False,1
626,6,65,train,0.0,2282.09,11.67888994794262,1.22,0.22841318018465287,False,0
627,6,66,train,0.8281322315203468,1465.48,3.766027485394098,1.98,0.7262480540168872,False,1
628,6,67,train,0.0,0.0,,,0.0,False,0
629,6,68,train,1.0639923263794877,1066.98,7.586485031964624,1.24,0.4900444308996522,True,1
630,6,69,train,0.6589453585317252,193.68,2.7011153754704735,1.3800000000000001,0.6153126347856829,True,1
631,6,70,train,0.0,0.0,,,0.0,False,0
632,6,71,train,0.5084119849473504,42.45,1.511369426776456,1.44,0.5746699928206188,False,1
633,6,72,train,0.6266088054703948,205.95000000000002,7.390971852599203,1.26,0.389263033367783,False,1
634,6,73,train,0.8031460717050586,745.97,18.657299391433778,1.24,0.3886372974479088,False,1
635,6,74,train,0.0,2281.54,8.96275706131461,1.19,0.18101305955272615,False,0
636,6,75,train,0.6205197239948036,1486.43,3.5587729090038778,1.57,0.5595935851605527,False,1
637,6,76,train,0.48197358492107945,95.91,4.287237058579982,168.70000000000002,0.6178659525721872,False,1
638,6,77,train,0.8305461747618156,1057.98,3.4318169884958296,1.22,0.3748338493564357,False,1
639,6,78,train,0.5535937558511409,238.53,2.7415331800828784,1.32,0.4718943991206014,False,1
640,6,79,train,1.7876662768359597,299.90000000000003,7.659879568608562,1.31,0.9695230331135481,False,1
641,6,80,train,1.4013183733028822,300.01,3.407317267130427,1.22,0.8054749685974631,False,1
642,6,81,train,1.3170215487556567,299.98,10.996433360171139,1.23,0.6886213469893889,False,1
643,6,82,train,1.2694403286718003,300.01,3.4382752111412227,1.22,0.5752340726932744,False,1
644,6,83,train,0.8905235096580373,299.98,12.355366169136508,1.24,0.4710208903874542,False,1
645,6,84,train,0.580276894458569,299.95,3.4054115115113786,1.26,0.374441434092738,False,1
646,6,85,train,1.3998810323753839,476.84000000000003,4.92284847940157,91.26,0.9048305771214122,False,1
647,6,86,train,1.2048066828544717,476.8,3.714593506624818,91.27,0.8108758882070205,False,1
648,6,87,train,0.9606263715838869,476.8,3.938889885004228,91.3,0.6713188849935782,False,1
649,6,88,train,0.85787289332354,476.77,3.70937313278943,91.29,0.5651188558088784,False,1
650,6,89,train,0.7163992695425497,475.7,3.5224837645335043,92.43,0.4664990755966248,False,1
651,6,90,train,0.5493568521678951,476.85,3.9555297193314285,91.28,0.36710443812729765,False,1
652,6,91,train,0.578875144234408,299.95,4.637025398904634,1.25,0.31258921297603276,False,1
653,6,92,train,0.4823034443671158,299.93,6.462317981819955,1.27,0.2640236717710601,False,1
654,6,93,train,0.5172167283159479,476.84000000000003,3.790013493668895,91.27,0.3078281491457478,True,1
655,6,94,train,0.3692658003079701,475.75,3.6841878152132876,92.39,0.25065407307441784,False,1
656,6,95,train,0.5073969386399836,0.04,,50.44,0.6218680091856366,False,0
657,6,96,train,0.4071112443741375,43.29,1.7417509043831958,1.43,0.4452425221826506,False,1
658,6,97,train,0.5916518151857835,205.97,5.3053958445567035,1.24,0.3112789127074734,False,1
659,6,98,train,0.5563066284579373,745.91,23.69334143490058,1.25,0.3135957718158483,True,1
660,6,99,train,0.0,2278.86,3.9239918410939536,1.2,0.1411955850491858,False,0
661,6,100,train,0.5410180181054289,1440.41,22.40025756153355,8.39,0.4522417162930694,False,1
662,6,101,train,0.0,0.02,,122.46000000000001,0.5069304733146177,False,0
663,6,102,train,0.6361601613614913,1102.0,10.650431583130919,1.23,0.30288290278761754,True,1
664,6,103,train,0.42944090113283667,192.1,5.0664676100835,1.42,0.4129282216307446,False,1
665,6,104,train,0.0,0.0,,,0.0,False,0
666,6,105,train,0.3154011778623431,39.19,1.168336288141519,1.3900000000000001,0.3612757784469164,False,1
667,6,106,train,0.4556146837095745,205.91,6.063981396479026,1.26,0.2572936626880598,False,1
668,6,107,train,0.4755449340274499,745.9,18.861184117935267,1.26,0.2557645237690778,False,1
669,6,108,train,0.0,2245.7400000000002,6.006669475895365,1.2,0.1220989996445794,False,0
670,6,109,train,0.47892365789221364,1427.84,2.0083390496022715,5.74,0.38385281818037864,True,1
671,6,110,train,0.0,0.0,,,0.0,False,0
672,6,111,train,0.476732390505409,1018.01,19.162023167936876,1.22,0.2514313904845782,False,1
673,6,112,train,0.3660567731129747,273.17,9.000309121637741,1.31,0.2953678770179885,False,1
674,7,1,train,2.1309987158587793,299.96,18.025653825034155,1.26,1.2583192386221556,False,1
675,7,2,train,2.0976967781618643,299.99,7.403574331374716,1.26,1.0758899432421456,False,1
676,7,3,train,1.703335429169028,299.92,3.507250083583147,1.3,0.9291377856447157,False,1
677,7,4,train,1.3640244766840528,299.98,15.899013208455637,1.23,0.7598074914819514,False,1
678,7,5,train,2.856342783292642,300.01,1.9827697849445856,1.22,1.1718600374398427,True,1
679,7,6,train,0.9191390260349747,299.95,14.221820730389627,1.26,0.4812122726097382,False,1
680,7,7,train,1.8166427112302694,476.83,3.4771381637936503,91.3,1.143712536997664,True,1
681,7,8,train,1.7770654519778997,476.85,4.107012349214671,91.26,1.0279014634789208,False,1
682,7,9,train,1.3611172261855455,473.51,3.860267678470346,94.62,0.8878038003521133,False,1
683,7,10,train,1.1900777645175906,475.75,3.3991512325504107,92.39,0.7236840800751345,False,1
684,7,11,train,0.9052208449234667,476.84000000000003,4.039963258439407,91.3,0.5841444933324513,False,1
685,7,12,train,0.7081906260508518,460.32,3.902799188847109,107.84,0.4585168309232661,False,1
686,7,13,train,0.0,0.04,,55.47,2.0866620167980874,False,0
687,7,14,train,1.3439333686877588,1.05,1.253877631081251,4.48,1.5825529561126024,False,1
688,7,15,train,2.287932308333129,205.96,6.066579100912821,1.27,1.2291590239376995,False,1
689,7,16,train,2.1177279629589094,745.94,19.761936204130592,1.26,1.2143128617450274,False,1
690,7,17,train,0.0,2218.2200000000003,3.425403079112364,1.2,0.4897885066728371,False,0
691,7,18,train,1.7112211943062985,1525.65,1.6594130557915212,1.57,1.716619035159865,False,1
692,7,19,train,0.0,0.0,,,0.0,False,0
693,7,20,train,2.13438981049797,1079.95,4.450635723739459,1.26,1.1790765616372212,False,1
694,7,21,train,1.7392323395192075,302.11,38.654726791317444,1.36,1.311888798136341,False,1
695,7,22,train,1.1908583797330505,0.0,,21.67,1.5359396484418109,True,0
696,7,23,train,1.2659134379551027,40.37,1.4666698453789149,1.51,1.4177094565782378,False,1
697,7,24,train,1.5501407156267462,205.95000000000002,5.690664865061216,1.25,1.0026582557573445,False,1
698,7,25,train,2.1495026066581446,745.91,16.59307988809172,1.27,1.0026777938462925,True,1
699,7,26,train,0.0,2343.4900000000002,2.215115605388081,1.19,0.4073029462068533,False,0
700,7,27,train,1.804229036254871,1455.95,1.3890070823832426,1.45,1.4600072041766576,False,1
701,7,28,train,0.0,76.9,3.989130714034812,174.62,1.5269387361070177,False,0
702,7,29,train,1.9251029032840972,995.95,2.4414228890605516,1.29,0.9572944177347456,False,1
703,7,30,train,1.661983249848468,310.71,3.7652957930893933,1.3900000000000001,1.1595365158917323,False,1
704,7,31,train,0.0,0.04,,131.43,1.3441646189211562,False,0
705,7,32,train,0.9294500676454909,5.94,1.3727278029565118,1.72,1.0860213758621815,False,1
706,7,33,train,1.249508018728089,205.93,5.477250894465762,1.28,0.8152108833658128,False,1
707,7,34,train,1.3017905083660657,745.9300000000001,21.355566834186874,1.26,0.8194681725295624,False,1
708,7,35,train,0.0,2295.09,2.2902754004931785,1.18,0.3247837268944738,False,0
709,7,36,train,1.3493061346326418,1481.68,3.170120471235266,4.23,1.1883385338662786,False,1
710,7,37,train,0.99965040165879,160.88,4.806755932360448,73.75,1.251288829105696,False,1
711,7,38,train,1.3688694167132882,952.91,4.444496498582676,1.26,0.7959137619604598,False,1
712,7,39,train,1.3252193912938628,321.23,4.252210521399733,2.42,0.9186851679179361,False,1
713,7,40,train,2.0054232413261963,299.94,4.611102193011657,1.27,1.086134894393077,False,1
714,7,41,train,1.6315622164876835,299.93,68.80227366109143,1.3,0.9439165118986582,False,1
715,7,42,train,1.8442044106718898,299.98,1.206142045849444,1.24,0.7872749798561097,False,1
716,7,43,train,1.2215907739495908,299.98,11.26894461117527,1.22,0.6522993678675214,False,1
717,7,44,train,0.9416547577147331,299.95,27.174305340236526,1.27,0.5352419421013169,False,1
718,7,45,train,0.6966418077381175,299.98,11.867760198409497,1.25,0.4148889403360953,False,1
719,7,46,train,1.5389710101383796,476.78000000000003,3.9922861806600385,91.32000000000001,1.0266847512768107,False,1
720,7,47,train,1.3667891125582936,475.73,3.8317841966312374,92.44,0.889361706759515,False,1
721,7,48,train,1.1216452090983875,476.78000000000003,4.491819511675554,91.27,0.7584744815728198,False,1
722,7,49,train,0.9002645311969243,476.81,3.616746878295434,91.3,0.6102607079584698,False,1
723,7,50,train,0.7374878703633663,472.34000000000003,3.680597018342655,95.73,0.5001436408341616,False,1
724,7,51,train,0.5675868742905299,476.88,3.8922077009940845,91.29,0.39615148251109156,False,1
725,7,52,train,0.7806745037856142,39.050000000000004,9.15065562505199,134.45,1.0320516351008702,False,1
726,7,53,train,0.8752400240603878,39.35,1.4107032444848018,2.5500000000000003,0.8984748053923618,False,1
727,7,54,train,1.3610477329394526,205.99,6.702271584598286,1.24,0.6493294241497186,False,1
728,7,55,train,1.2519217890918073,745.87,24.11323685821716,1.26,0.6413364449408229,False,1
729,7,56,train,0.0,2250.11,8.190806054991267,10.84,0.25672575098503264,False,0
730,7,57,train,1.0065504808148755,1354.3500000000001,4.759427206694638,56.230000000000004,0.9524713885965244,False,1
731,7,58,train,0.0,0.04,,286.74,0.9874989131403783,False,0
732,7,59,train,1.204488584697718,1087.99,10.653286533912635,1.25,0.6232011644257197,False,1
733,7,60,train,0.8707522992329437,203.42000000000002,3.481961682389286,2.86,0.814651290940666,False,1
734,7,61,train,0.6105370539279911,170.06,37.55085896317781,10.5,0.774439107510787,False,1
735,7,62,train,0.0,0.01,,41.89,0.685272875009038,False,0
736,7,63,train,0.830861405478777,205.94,5.562644440142688,1.27,0.5068939573005276,False,1
737,7,64,train,1.0501006470345415,745.85,8.624167680809144,1.27,0.5306910230592606,True,1
738,7,65,train,0.0,2282.1,4.120986704065812,1.19,0.1990580583969295,False,0
739,7,66,train,0.9245782058881983,1463.51,2.8090863318040316,13.33,0.7459976414001217,False,1
740,7,67,train,0.0,0.03,,111.49000000000001,0.7737265924700685,False,0
741,7,68,train,0.8876530364614068,1066.97,6.835044966032897,1.25,0.4944723182835372,False,1
742,7,69,train,0.6837331177066445,202.62,2.652354421280364,1.36,0.6313785175155447,False,1
743,7,70,train,0.46307069293990993,13.14,8.449433097202867,2.62,0.5921349600236234,False,1
744,7,71,train,0.4573381066447454,12.71,1.1767832101824547,1.68,0.6274936130366621,True,1
745,7,72,train,0.591294806485226,205.95000000000002,5.402985203115128,1.24,0.3789299946667114,False,1
746,7,73,train,0.7515718556359309,745.97,21.46283457989263,1.25,0.38972695780806615,False,1
747,7,74,train,0.0,2281.52,3.0046118853290222,1.19,0.1546938804443971,True,0
748,7,75,train,0.5659228454938086,1474.55,2.085764543890146,5.7700000000000005,0.5670382841865208,False,1
749,7,76,train,0.0,0.08,,127.56,0.6100405051242657,False,0
750,7,77,train,0.7904650882477318,1057.97,3.499485549356478,1.24,0.376204783558626,False,1
751,7,78,train,0.5018570220724826,238.11,2.4320686090223678,1.41,0.45748424437152385,False,1
752,7,79,train,1.6241702547891161,299.99,4.992242844577852,1.24,0.9714303589326749,False,1
753,7,80,train,1.4340414538120583,299.95,3.5906329856384986,1.25,0.8397033466323937,False,1
754,7,81,train,1.3062783704420775,300.01,3.6042046467778244,1.22,0.7106905953896917,False,1
755,7,82,train,1.1227437784740797,299.98,27.625387051916462,1.25,0.5931663019355278,False,1
756,7,83,train,1.0082306969596677,299.98,11.737908371651768,1.24,0.47673864808521427,False,1
757,7,84,train,0.6844393067030792,299.94,151.69517292417504,1.29,0.3801950360235462,False,1
758,7,85,train,1.410798312530424,477.0,3.8280505956220656,91.86,0.8638707888285999,True,1
759,7,86,train,0.0,0.0,,,0.0,True,0
760,7,87,train,1.0497298853425283,476.93,3.9522942079618146,91.98,0.6328520242547734,False,1
761,7,88,train,0.867090333684711,476.89,4.0376605706076445,91.97,0.52433441458145,False,1
762,7,89,train,0.7118626434443015,476.93,3.2205584690599887,91.94,0.3772467248495329,True,1
763,7,90,train,0.5275862110729019,476.92,3.690478947031257,91.97,0.33171884388428774,False,1
764,7,91,train,0.5088194639221154,298.55,2.3997375707576647,2.11,0.38664709219844695,False,1
765,7,92,train,0.41239820178433867,297.35,30.788975168180638,3.45,0.35133908665348457,False,1
766,7,93,train,0.49704146081239875,476.93,3.862557101514306,91.98,0.27280169632562834,False,1
767,7,94,train,0.3600584411659589,476.90000000000003,4.3602845367160405,91.97,0.22214711968817694,False,1
768,7,95,train,0.4595304580227499,187.73,9.199072646052587,1.98,0.2829824078966791,False,1
769,7,96,train,0.37783181810771416,43.77,1.2622879811171661,2.05,0.30044094110945585,False,1
770,7,97,train,0.4978710408904337,204.62,9.234415475780068,2.74,0.433479184276593,False,1
771,7,98,train,0.4277786949085731,742.82,24.55026215360093,4.2700000000000005,0.4437352664666885,False,1
772,7,99,train,0.15324216251321188,2278.88,3.84026037945263,1.92,0.12182338390557604,False,1
773,7,100,train,0.0,0.0,,,0.0,False,0
774,7,101,train,0.35957081284061,276.99,4.558211897343231,7.29,0.4570497444194954,True,1
775,7,102,train,0.4490469475883529,1093.5,6.109928426816777,2.33,0.419177359556495,False,1
776,7,103,train,0.4195630907506969,188.5,5.9428599142712955,6.4,0.46814957675337626,False,1
777,7,104,train,0.3329723537822562,187.81,6.810653395965613,1.99,0.23070985304069447,False,1
778,7,105,train,0.34706749910499174,43.81,1.2320672683366247,2.02,0.24264601980069408,False,1
779,7,106,train,0.42652084248792593,205.51,5.543921568578408,2.23,0.3505492104062501,False,1
780,7,107,train,0.4074316375873405,729.45,18.328032764407435,2.5300000000000002,0.36130566249823454,False,1
781,7,108,train,0.15174504490171561,2245.79,2.986100332074323,1.9100000000000001,0.10358729001297981,True,1
782,7,109,train,0.0,0.0,,,0.0,False,0
783,7,110,train,0.0,0.0,,,0.0,True,0
784,7,111,train,0.45929874922929853,1011.5400000000001,17.859253412173885,2.16,0.3400543880671144,False,1
785,7,112,train,0.31689288894074996,252.03,4.240857190918935,8.98,0.355230048727258,False,1
786,8,1,train,1.8543348384574474,299.96,25.45851177181622,1.23,1.2075527483505617,False,1
787,8,2,train,1.6342947316637015,299.99,2.7691399800655203,1.21,1.033321834774877,False,1
788,8,3,train,1.7033695306143082,300.0,1.9694387461455938,1.2,0.8813338052795541,False,1
789,8,4,train,1.1731649249743,299.93,21.458100799046044,1.26,0.7466490571516826,False,1
790,8,5,train,1.0555846345818507,300.0,12.419468378199383,1.21,0.6054757206725,False,1
791,8,6,train,0.7939990941995394,299.95,6.719289034448644,1.23,0.48117463484234035,True,1
792,8,7,train,1.8114890588155304,476.88,3.434248598736321,91.25,1.1604742519618487,True,1
793,8,8,train,1.5760273728126024,476.87,3.40820947228362,91.28,0.9976356067797846,False,1
794,8,9,train,1.2792259084106765,474.61,3.641751575069006,93.53,0.8441754920193766,False,1
795,8,10,train,1.07469149899335,476.88,3.8942947282075115,91.24,0.7124676950525408,False,1
796,8,11,train,0.9058240063889414,475.74,3.767150030171733,92.37,0.5883817054160857,False,1
797,8,12,train,0.7621547400482646,476.87,3.6471900623528732,91.25,0.48002599174798694,False,1
798,8,13,train,1.5454277233911835,144.79,19.148035389331756,21.82,1.9096535654773066,False,1
799,8,14,train,1.451800396282597,39.95,3.6411441982336816,2.74,1.6179691159043128,False,1
800,8,15,train,1.9706874621219481,205.94,8.363213357192436,1.21,1.1528653162315718,False,1
801,8,16,train,2.1342761376623427,745.76,4.031183933623458,1.35,1.3003113380212634,True,1
802,8,17,train,0.0,2218.26,10.968855760269083,1.18,0.5413602382532482,False,0
803,8,18,train,1.8318105708719012,1521.03,1.790664249968119,1.35,1.5912758455486489,False,1
804,8,19,train,1.4068317927396705,0.0,,201.38,1.783276481295949,False,0
805,8,20,train,2.3225737897554084,1079.98,4.944200418959767,1.24,1.1125889427254056,False,1
806,8,21,train,1.9477861537090175,302.56,19.047875269794936,1.32,1.2414991873453725,False,1
807,8,22,train,1.2193754754337787,0.0,,177.62,1.5234211331733987,False,0
808,8,23,train,1.236503510428127,31.080000000000002,1.2307108510083,1.3800000000000001,1.3338509145590107,False,1
809,8,24,train,1.692877524623573,205.99,6.462440886977072,1.21,0.9658077909265854,False,1
810,8,25,train,1.9436496469513838,745.95,22.022441946288353,1.24,0.9604315236410895,False,1
811,8,26,train,0.0,2343.42,1.9758838405202657,1.19,0.45020226769302285,False,0
812,8,27,train,1.6857981206677626,1482.44,26.961344045719535,1.5,1.3535875958549437,False,1
813,8,28,train,1.199198232712659,132.7,3.4316175595033536,61.65,1.5044756565540514,False,1
814,8,29,train,2.1060567436125495,995.97,2.4891301024331143,1.22,0.9281615196916484,False,1
815,8,30,train,1.4232532373742006,310.74,4.326449084395548,1.36,1.1081273114434187,False,1
816,8,31,train,0.0,0.04,,176.85,1.3865190516665316,False,0
817,8,32,train,0.9487623766538141,12.99,1.2991571818529066,1.42,1.088040021113232,False,1
818,8,33,train,1.442208245276366,205.99,5.614367114688912,1.22,0.7916139764181621,False,1
819,8,34,train,1.3537049511126291,745.95,18.566894912698448,1.23,0.789067766456774,True,1
820,8,35,train,0.0,2295.09,9.9303715478554,1.17,0.36560547285047823,False,0
821,8,36,train,1.221901461856249,1481.41,4.336409157748149,4.34,1.1091383436770639,False,1
822,8,37,train,1.0107663965499576,74.8,3.9836179872623574,114.52,1.2335060041767134,False,1
823,8,38,train,1.3888184152669876,952.95,4.4129471713338235,1.24,0.7713208290778953,False,1
824,8,39,train,1.5232664391696285,321.3,3.559261156777426,2.31,0.8860207570025116,True,1
825,8,40,train,2.053669186151831,300.01,14.642836152828506,1.19,1.0281824519556308,False,1
826,8,41,train,1.4982432755067459,300.01,3.811959959188257,1.19,0.8901751325748464,False,1
827,8,42,train,1.3853000134721507,299.94,3.101497521480542,1.25,0.76133741692456,False,1
828,8,43,train,1.0763638674798852,299.97,18.867308328981604,1.22,0.6399263189534105,False,1
829,8,44,train,0.8406249748511299,299.95,8.78484637017292,1.23,0.5241599459888213,False,1
830,8,45,train,0.6818069650584418,300.01,3.474966930696411,1.2,0.4174351369458686,False,1
831,8,46,train,2.247603986692622,476.82,3.695313246742486,91.31,0.994162764479584,False,1
832,8,47,train,1.4818533773370826,476.91,3.7602222367311624,91.23,0.8298256143004485,False,1
833,8,48,train,1.0976527886414698,476.86,3.6193058975090606,91.27,0.7263680813626836,False,1
834,8,49,train,1.0100007899029533,476.81,4.041883882855028,91.28,0.6160667921600791,False,1
835,8,50,train,0.761735295470674,476.81,3.898673836091656,91.25,0.5066070716259373,False,1
836,8,51,train,0.6191708262237315,476.89,3.9239422329436,91.27,0.4054018124531117,False,1
837,8,52,train,0.9544742597814523,123.83,8.204696229976665,19.62,1.104008262564083,False,1
838,8,53,train,0.7683993215381595,12.05,1.40139301206522,2.35,0.8596811667659812,False,1
839,8,54,train,0.9443053558065809,205.95000000000002,5.66216398007351,1.24,0.6270305215749232,False,1
840,8,55,train,1.1564430811196738,745.91,22.256094152224378,1.22,0.6266883057276984,False,1
841,8,56,train,0.0,2255.17,5.024447680848382,5.78,0.29277594231396065,False,0
842,8,57,train,1.142341618277333,1450.27,2.649477909624321,1.41,0.8913605379787826,False,1
