file_name,sn,test_id,ignition_time,P,T,R,true_thrust,is_anomalous,snr,pred_is_anomalous,pred_thrust,true_is_anomalous,inference_time
01594_102_SN15_7bars_random_long,15,1594,2021-10-14 18:00:01.000,0.0363886916968168,516.0,1.8247151270499729,0.0156285067879044,False,8.08627212072652,0,0.003500264137983322,0,0.0006926059722900391
01595_103_SN15_7bars_random_mixed,15,1595,2021-10-14 20:00:01.000,0.0302870146806528,113.74,1.9963947605419832,0.0127891130772419,False,4.661208498832407,1,0.005887461826205254,0,0.0007061958312988281
01596_104_SN15_5bars_ramp1,15,1596,2021-10-15 06:00:01.000,0.0236453443078616,91.0,4.503210967733391,0.0076442920372846,False,3.792623103741256,1,0.013177143409848213,0,0.0007033348083496094
01597_105_SN15_5bars_ramp2,15,1597,2021-10-15 08:00:01.000,0.0260116155241354,19.0,5.09513860070281,0.0085947379238943,False,4.436704069130262,1,0.02936091087758541,0,0.0007002353668212891
01598_106_SN15_5bars_ramp3,15,1598,2021-10-15 10:00:01.000,0.0329037933038344,110.0,9.274001205312054,0.0126543629209494,False,7.73606019492162,1,0.005614979192614555,0,0.0006928443908691406
01599_107_SN15_5bars_ramp4,15,1599,2021-10-15 12:00:01.000,0.0295846368410247,407.0,2.088599937548896,0.0123090085075685,False,6.997132268820849,0,-0.016521602869033813,0,0.0007243156433105469
01600_108_SN15_5bars_onmod,15,1600,2021-10-15 14:00:01.000,0.0117004111094431,80.95,3.399781867213087,9.57651624229378e-05,False,3.1940985143000464,1,0.016617590561509132,0,0.0007014274597167969
01601_109_SN15_5bars_offmod,15,1601,2021-10-15 16:00:01.000,0.0286888259163574,760.0,1.945764292960466,0.0098541520739198,False,4.710911284174387,0,0.07232391089200974,0,0.0006959438323974609
01602_110_SN15_5bars_random_short,15,1602,2021-10-15 18:00:01.000,0.0245718095210803,144.27,3.2595291556959123,0.0076522031500065,False,3.990796676358958,1,-0.0031298454850912094,0,0.0006985664367675781
01603_111_SN15_5bars_random_long,15,1603,2021-10-15 20:00:01.000,0.0301121375434788,505.0,1.665377670009046,0.0123568527113101,False,7.46464258969764,0,-0.000560099259018898,0,0.0007054805755615234
01604_112_SN15_5bars_random_mixed,15,1604,2021-10-16 06:00:01.000,0.0295032327216551,135.59,2.0743814617277354,0.0108187162623861,False,5.7346466630564175,1,-0.0006604772061109543,0,0.0007054805755615234
01605_001_SN16_24bars_ssf,16,1605,2021-10-17 08:00:01.000,6.43010674097275,300.0,63.84101288007143,1.2938206823963123,False,28.357824569589308,1,0.952578067779541,0,0.0006909370422363281
01606_002_SN16_21bars_ssf,16,1606,2021-10-17 10:00:01.000,4.956798160164163,300.0,7.236157089316481,1.116223357502712,False,22.42200071826242,1,0.8004041910171509,0,0.0006933212280273438
01607_003_SN16_18bars_ssf,16,1607,2021-10-17 12:00:01.000,4.728973466242827,300.0,8.146268946641065,0.9502541995722024,False,27.870638979671803,0,0.7136799097061157,0,0.0006899833679199219
01608_004_SN16_15bars_ssf,16,1608,2021-10-17 14:00:01.000,2.863236119823197,300.0,52.82246240247746,0.7903454211001263,False,25.05516803366641,0,0.6717400550842285,0,0.0007028579711914062
01609_005_SN16_12bars_ssf,16,1609,2021-10-17 16:00:01.000,2.7591354471921057,300.0,33.02022525349318,0.6409540570750976,False,20.63339170528721,0,0.5835893154144287,0,0.0006909370422363281
01610_006_SN16_9bars_ssf,16,1610,2021-10-17 18:00:01.000,2.4396498343462514,300.0,27.78998362161009,0.5058630189314446,False,24.131387803136967,0,0.43832701444625854,0,0.0006949901580810547
01611_007_SN16_24bars_health_check,16,1611,2021-10-17 20:00:01.000,2.5547929434577323,91.35,1.390918649039732,0.6737732999886538,False,9.246933249367796,0,0.4094529449939728,0,0.0006959438323974609
01612_008_SN16_21bars_health_check,16,1612,2021-10-18 06:00:01.000,2.1480976959052374,91.35,1.4164482814200976,0.6062880433416428,False,8.729967920954644,0,0.3832795023918152,0,0.0007297992706298828
01613_009_SN16_18bars_health_check,16,1613,2021-10-18 08:00:01.000,3.214318295316383,91.35,1.5524997945682115,0.5058032714573949,False,15.399122307963804,0,0.33170682191848755,0,0.0007028579711914062
01614_010_SN16_15bars_health_check,16,1614,2021-10-18 10:00:01.000,1.292839778766942,91.35,1.832293626411566,0.4225709764964123,False,7.478945126921095,0,0.2892113924026489,0,0.0006992816925048828
01615_011_SN16_12bars_health_check,16,1615,2021-10-18 12:00:01.000,1.852115190285604,91.35,1.613371950318842,0.3304502267353006,False,13.419404502122005,0,0.2456199824810028,0,0.0007052421569824219
01616_012_SN16_9bars_health_check,16,1616,2021-10-18 14:00:01.000,2.1354348064130533,91.35,1.5231356257624649,0.2706697731091476,False,19.13725969479616,1,0.20692048966884613,0,0.0007121562957763672
01617_013_SN16_24bars_ramp1,16,1617,2021-10-18 16:00:01.000,1.6502141678354778,91.0,8.315374559370277,0.693361284762889,False,3.219634210890332,0,0.41779083013534546,0,0.0007040500640869141
01618_014_SN16_24bars_ramp2,16,1618,2021-10-18 18:00:01.000,1.6433996880679218,19.0,8.940442671681673,0.7224094839474308,False,3.4254805621670927,0,0.5131944417953491,0,0.0006954669952392578
01619_015_SN16_24bars_ramp3,16,1619,2021-10-18 20:00:01.000,3.2666413065901088,110.0,2.1528229525548226,1.203374689738991,False,13.480284364809846,1,0.9037220478057861,0,0.0006878376007080078
01620_016_SN16_24bars_ramp4,16,1620,2021-10-19 06:00:01.000,6.169029148551437,407.0,4.063121602492706,1.1934287532624042,False,23.50588769119261,1,0.8081187009811401,0,0.0006995201110839844
01621_017_SN16_24bars_onmod,16,1621,2021-10-19 08:00:01.000,0.0619354607076755,78.5,7.337269493090525,0.0009609193980766,False,0.5111471246530629,1,0.019158022478222847,0,0.0006952285766601562
01622_018_SN16_24bars_offmod,16,1622,2021-10-19 10:00:01.000,5.949503563333587,760.0,2.413860560062024,0.8921414275522551,False,12.363109499757588,1,0.7197409868240356,0,0.0006928443908691406
01623_019_SN16_24bars_random_short,16,1623,2021-10-19 12:00:01.000,3.4757274119244195,144.65,2.661081671811856,0.6426969211788864,False,7.021244345902434,0,0.6141483783721924,0,0.0007355213165283203
01624_020_SN16_24bars_random_long,16,1624,2021-10-19 14:00:01.000,6.065484565700228,618.0,2.0205279356794925,1.169130420061553,False,24.71290294101567,1,0.7990363836288452,0,0.0007879734039306641
01625_021_SN16_24bars_random_mixed,16,1625,2021-10-19 16:00:01.000,4.149850434030698,139.97,3.6564150840389833,1.0155944278515443,False,11.41736613688973,1,0.7829480171203613,0,0.0007143020629882812
01626_022_SN16_21bars_ramp1,16,1626,2021-10-19 18:00:01.000,1.2825922361850308,91.0,9.223611259534918,0.5627096243385481,False,3.119886112641124,0,0.31493133306503296,0,0.0009133815765380859
01627_023_SN16_21bars_ramp2,16,1627,2021-10-19 20:00:01.000,1.562729691415332,19.0,4.856891089838941,0.6373386070711277,False,3.783786247218933,0,0.4561610221862793,0,0.0007426738739013672
01628_024_SN16_21bars_ramp3,16,1628,2021-10-20 06:00:01.000,3.731125932704427,110.0,2.330151967076905,1.0049013527587036,False,17.14667814172879,0,0.7753104567527771,0,0.0007150173187255859
01629_025_SN16_21bars_ramp4,16,1629,2021-10-20 08:00:01.000,4.673046705945968,407.0,1.3532794966044672,0.983803747718982,False,23.128473065531058,1,0.7029579877853394,0,0.0007076263427734375
01630_026_SN16_21bars_onmod,16,1630,2021-10-20 10:00:01.000,0.05281043804394,80.37,2.5116706576510897,0.0009510924483781,True,0.5279349306255826,1,0.01922953687608242,1,0.0007071495056152344
01631_027_SN16_21bars_offmod,16,1631,2021-10-20 12:00:01.000,4.60759222033735,760.0,2.462918118656939,0.7322931251028044,False,11.24741425670319,0,0.5713346600532532,0,0.0007381439208984375
01632_028_SN16_21bars_random_short,16,1632,2021-10-20 14:00:01.000,1.619730156034442,146.66,5.210251033180543,0.5383884914098662,False,3.9388102659254,0,0.4727442264556885,0,0.0006997585296630859
01633_029_SN16_21bars_random_long,16,1633,2021-10-20 16:00:01.000,4.41387092836723,479.0,1.9994890944640185,0.9495445992503512,False,22.515645208558794,1,0.6755054593086243,0,0.0006992816925048828
01634_030_SN16_21bars_random_mixed,16,1634,2021-10-20 18:00:01.000,4.102061586807788,177.32,4.814632440379275,0.8575047729706253,False,12.770465884895389,1,0.5758907794952393,0,0.0007064342498779297
01635_031_SN16_18bars_ramp1,16,1635,2021-10-20 20:00:01.000,1.6568559176865545,91.0,15.225952901356203,0.4682898754143096,False,4.79098799851754,0,0.28648173809051514,0,0.0007092952728271484
01636_032_SN16_18bars_ramp2,16,1636,2021-10-21 06:00:01.000,1.158314459195405,19.0,2.465243063454384,0.4813529934243452,False,3.565434173040343,0,0.3005041480064392,0,0.0007169246673583984
01637_033_SN16_18bars_ramp3,16,1637,2021-10-21 08:00:01.000,2.332975499753975,110.0,2.222588671320973,0.8137408325097841,False,13.195009286040351,0,0.6349095702171326,0,0.0006985664367675781
01638_034_SN16_18bars_ramp4,16,1638,2021-10-21 10:00:01.000,4.427783356778309,407.0,1.4198827361745805,0.8053449673024617,True,24.943888070526768,0,0.581072986125946,1,0.0006952285766601562
01639_035_SN16_18bars_onmod,16,1639,2021-10-21 12:00:01.000,0.0405551911108979,78.7,5.2249358926993965,0.0008413749940772,False,0.5033390285326012,1,0.01860535703599453,0,0.0007569789886474609
01640_036_SN16_18bars_offmod,16,1640,2021-10-21 14:00:01.000,3.077751042267436,760.0,2.4745551371910306,0.6034489255804951,False,9.265155284324138,0,0.4011662006378174,0,0.0007679462432861328
01641_037_SN16_18bars_random_short,16,1641,2021-10-21 16:00:01.000,3.5867711744563846,144.62,9.72096702892098,0.4359387442693178,False,10.678507552601204,0,0.3603615164756775,0,0.0007817745208740234
01642_038_SN16_18bars_random_long,16,1642,2021-10-21 18:00:01.000,3.2933076257441782,444.0,1.99539781195535,0.7770930893427448,False,19.62398276982321,0,0.574662446975708,0,0.0007128715515136719
01643_039_SN16_18bars_random_mixed,16,1643,2021-10-21 20:00:01.000,3.151789637155078,165.63,2.002000246451705,0.6938001106736966,False,12.205395188836215,0,0.4472348690032959,0,0.0007388591766357422
01644_040_SN16_24bars_ssf,16,1644,2021-10-22 06:00:01.000,6.121177194089371,300.0,51.05234197003213,1.1108585556381854,False,29.20708839231116,1,0.8234041333198547,0,0.0007753372192382812
01645_041_SN16_21bars_ssf,16,1645,2021-10-22 08:00:01.000,3.723803617278901,300.0,79.50276198614992,0.9853553475387576,True,16.87690843309731,0,0.7506448030471802,1,0.0007085800170898438
01646_042_SN16_18bars_ssf,16,1646,2021-10-22 10:00:01.000,3.927366731933641,300.0,45.89585409628821,0.8173935923248128,False,24.27570870268459,0,0.6737734079360962,0,0.0006978511810302734
01647_043_SN16_15bars_ssf,16,1647,2021-10-22 12:00:01.000,3.740543312456957,300.0,177.7754980921767,0.6767529611522841,False,32.794496652923335,0,0.4638959765434265,0,0.0007140636444091797
01648_044_SN16_12bars_ssf,16,1648,2021-10-22 14:00:01.000,2.20689880746142,300.0,138.31959661210993,0.551004863640689,False,16.934478104770747,0,0.372904509305954,0,0.0007028579711914062
01649_045_SN16_9bars_ssf,16,1649,2021-10-22 16:00:01.000,2.3078464895701574,300.0,43.31009388446636,0.436314103069973,False,29.46304061913482,0,0.34802553057670593,0,0.0006949901580810547
01650_046_SN16_24bars_health_check,16,1650,2021-10-22 18:00:01.000,3.727043318730193,91.35,1.7283464701763702,0.6176013972145693,False,15.46316290169162,0,0.3953962028026581,0,0.0007233619689941406
01651_047_SN16_21bars_health_check,16,1651,2021-10-22 20:00:01.000,3.3909801792486656,91.35,1.5607300490077427,0.5171793622902456,False,16.030801754604504,0,0.34104621410369873,0,0.0007104873657226562
01652_048_SN16_18bars_health_check,16,1652,2021-10-23 06:00:01.000,1.348546480453669,91.35,1.4289898755586774,0.4443725285606756,False,7.282927839024266,0,0.30457356572151184,0,0.0007050037384033203
01653_049_SN16_15bars_health_check,16,1653,2021-10-23 08:00:01.000,2.3787390719003234,91.35,1.4540917303666083,0.3655285154449714,False,15.881474176121271,0,0.2743266224861145,0,0.0006997585296630859
01654_050_SN16_12bars_health_check,16,1654,2021-10-23 10:00:01.000,0.8764132832798638,91.35,1.1978794933842167,0.2960402870772343,False,7.158631918371006,0,0.16160628199577332,0,0.0007114410400390625
01655_051_SN16_9bars_health_check,16,1655,2021-10-23 12:00:01.000,1.0366744640803012,91.35,1.470575719087527,0.2375582877690679,False,10.411464588496903,1,0.13892272114753723,0,0.0007021427154541016
01656_052_SN16_15bars_ramp1,16,1656,2021-10-23 14:00:01.000,2.703104455597115,91.0,10.68978798322398,0.3665723401436923,True,9.48433778680915,0,0.26033639907836914,1,0.0007047653198242188
01657_053_SN16_15bars_ramp2,16,1657,2021-10-23 16:00:01.000,1.5981368103840068,19.0,6.9579327693540005,0.3952324069162609,False,6.308100720375488,1,0.2830122709274292,0,0.0007035732269287109
01658_054_SN16_15bars_ramp3,16,1658,2021-10-23 18:00:01.000,2.3746432933999397,110.0,2.0582254924442807,0.6407214459475068,False,18.043694171746203,0,0.5190953016281128,0,0.0007023811340332031
01659_055_SN16_15bars_ramp4,16,1659,2021-10-23 20:00:01.000,3.161059770003556,407.0,1.4620143121746378,0.6335352708176251,False,22.50659302511109,0,0.50885009765625,0,0.0007150173187255859
01660_056_SN16_15bars_onmod,16,1660,2021-10-24 06:00:01.000,0.0399311614478676,79.21000000000001,3.703915094376311,0.0004027783723234,False,0.6264324095654469,1,0.018650012090802193,0,0.0006992816925048828
01661_057_SN16_15bars_offmod,16,1661,2021-10-24 08:00:01.000,2.294057633754856,760.0,2.513250586777883,0.4704479898522172,False,8.695534394864056,0,0.2569633722305298,0,0.0006947517395019531
01662_058_SN16_15bars_random_short,16,1662,2021-10-24 10:00:01.000,1.9698737965158293,147.56,3.537358322582957,0.3428725193544154,False,7.324361898670139,0,0.23863935470581055,0,0.0006971359252929688
01663_059_SN16_15bars_random_long,16,1663,2021-10-24 12:00:01.000,3.043551697714953,516.0,2.107315257125697,0.6201548768238286,False,24.608256237640344,0,0.42588111758232117,0,0.0007050037384033203
01664_060_SN16_15bars_random_mixed,16,1664,2021-10-24 14:00:01.000,2.33304121946442,119.94,3.1038770499905204,0.5240209705251611,False,9.88613488415798,0,0.3352612555027008,0,0.0006978511810302734
01665_061_SN16_12bars_ramp1,16,1665,2021-10-24 16:00:01.000,2.4700987402886367,91.0,10.845919422486553,0.287465228430508,False,11.398542160977486,1,0.22561514377593994,0,0.0008542537689208984
01666_062_SN16_12bars_ramp2,16,1666,2021-10-24 18:00:01.000,1.1533579596703032,19.0,4.189602300920491,0.3068253952748376,False,5.648661517452128,1,0.22802412509918213,0,0.0007543563842773438
01667_063_SN16_12bars_ramp3,16,1667,2021-10-24 20:00:01.000,2.540357736565426,110.0,1.9945694358245736,0.5191003748143803,False,24.03346944939396,0,0.39039409160614014,0,0.0007233619689941406
01668_064_SN16_12bars_ramp4,16,1668,2021-10-25 06:00:01.000,2.2876854855476645,407.0,10.878515598075593,0.501794836613844,False,20.92668907986842,0,0.3332154154777527,0,0.0007116794586181641
01669_065_SN16_12bars_onmod,16,1669,2021-10-25 08:00:01.000,0.024878725746546,78.72,3.914266485701481,0.0004061670496611,True,0.4942920877036119,1,0.017967047169804573,1,0.000698089599609375
01670_066_SN16_12bars_offmod,16,1670,2021-10-25 10:00:01.000,2.2601498567371863,760.0,2.540096355254166,0.3747934952244979,False,10.880150284566668,0,0.2329576015472412,0,0.0007233619689941406
01671_067_SN16_12bars_random_short,16,1671,2021-10-25 12:00:01.000,1.025668360811619,146.47,1.3045203939004455,0.2755857882858519,False,4.897655998776894,0,0.10398784279823303,0,0.0007240772247314453
01672_068_SN16_12bars_random_long,16,1672,2021-10-25 14:00:01.000,2.4091820818628373,528.0,2.0324716669213605,0.4917435387781649,False,24.04197102046709,0,0.23293983936309814,0,0.0007176399230957031
01673_069_SN16_12bars_random_mixed,16,1673,2021-10-25 16:00:01.000,2.4797760413670624,106.31,2.289001007164762,0.4156771625799125,False,13.455627025842384,1,0.2567034959793091,0,0.0007612705230712891
01674_070_SN16_9bars_ramp1,16,1674,2021-10-25 18:00:01.000,1.355271648785022,91.0,8.44204574425027,0.2186996182985647,False,8.166092021325392,1,0.17176251113414764,0,0.000743865966796875
01675_071_SN16_9bars_ramp2,16,1675,2021-10-25 20:00:01.000,0.5389024575830491,19.0,31.66772407694212,0.236176131148415,False,3.4134623210679123,0,0.11687271296977997,0,0.0008838176727294922
01676_072_SN16_9bars_ramp3,16,1676,2021-10-26 06:00:01.000,1.7120874590014798,110.0,2.257258422355944,0.3938648243567449,False,21.14975941540087,0,0.2996988892555237,0,0.0007977485656738281
01677_073_SN16_9bars_ramp4,16,1677,2021-10-26 08:00:01.000,1.7202943099672272,407.0,3.661164367408198,0.3859878367725761,False,20.08309087860289,0,0.2532883286476135,0,0.0007150173187255859
01678_074_SN16_9bars_onmod,16,1678,2021-10-26 10:00:01.000,0.0219379343009601,79.23,1.5823831704770863,0.0002492058258816,False,0.5661289839478311,1,0.01854313723742962,0,0.0007195472717285156
01679_075_SN16_9bars_offmod,16,1679,2021-10-26 12:00:01.000,1.891743492748838,760.0,2.543142464499545,0.2883910461737748,False,11.869818437901518,0,0.18190839886665344,0,0.000705718994140625
01680_076_SN16_9bars_random_short,16,1680,2021-10-26 14:00:01.000,0.6831968019172292,148.86,7.144387013971837,0.2108591383037256,False,4.1706154746567545,1,0.06386631727218628,0,0.0007092952728271484
01681_077_SN16_9bars_random_long,16,1681,2021-10-26 16:00:01.000,1.8935363674739705,488.0,2.1135807711492856,0.379999034815443,False,24.27130859007311,0,0.19184991717338562,0,0.0007045269012451172
01682_078_SN16_9bars_random_mixed,16,1682,2021-10-26 18:00:01.000,1.7885647299399303,125.25,1.6788154351726152,0.320793932748685,False,13.513497983320734,1,0.23255178332328796,0,0.000720977783203125
01683_079_SN16_24bars_ssf,16,1683,2021-10-26 20:00:01.000,4.74371955773349,300.0,29.09888053370773,1.0003761685647716,False,22.40875682927875,0,0.7610746622085571,0,0.0007097721099853516
01684_080_SN16_21bars_ssf,16,1684,2021-10-27 06:00:01.000,4.706898922390961,300.0,37.66402447535612,0.8641516899410715,False,34.790245481251574,0,0.6935405731201172,0,0.0006935596466064453
01685_081_SN16_18bars_ssf,16,1685,2021-10-27 08:00:01.000,3.430578110842653,300.0,116.95363641135876,0.7332097353334673,False,24.53499775733095,0,0.5621163845062256,0,0.0007245540618896484
01686_082_SN16_15bars_ssf,16,1686,2021-10-27 10:00:01.000,2.53305111998693,300.0,33.10695832127254,0.6116111447838493,False,21.78031330731443,0,0.5361227989196777,0,0.0007367134094238281
01687_083_SN16_12bars_ssf,16,1687,2021-10-27 12:00:01.000,1.8772280948625015,300.0,25.847504724620272,0.4977220100566537,False,19.03335684366044,0,0.40567389130592346,0,0.0007171630859375
01688_084_SN16_9bars_ssf,16,1688,2021-10-27 14:00:01.000,1.560003780358156,300.0,39.34180460752078,0.3931382507646001,False,20.337612124236827,0,0.2886728048324585,0,0.0006985664367675781
01689_085_SN16_24bars_health_check,16,1689,2021-10-27 16:00:01.000,1.837191686769,91.35,1.4992525300794124,0.5320724667471984,False,8.293017911481366,0,0.33922111988067627,0,0.0006954669952392578
01690_086_SN16_21bars_health_check,16,1690,2021-10-27 18:00:01.000,3.3374899038900026,91.35,1.7454626009789094,0.4639896508465399,False,17.54239864809802,0,0.32966411113739014,0,0.0007102489471435547
01691_087_SN16_18bars_health_check,16,1691,2021-10-27 20:00:01.000,1.2239926141826594,91.35,1.5902186230264876,0.3938430032930817,False,7.46247030019733,0,0.2682850956916809,0,0.0006964206695556641
01692_088_SN16_15bars_health_check,16,1692,2021-10-28 06:00:01.000,2.42019731514923,91.35,1.6313008880242388,0.329550555440287,False,17.860332328808365,0,0.2500927448272705,0,0.0006992816925048828
01693_089_SN16_12bars_health_check,16,1693,2021-10-28 08:00:01.000,0.7281781521930822,91.35,3.806731911688495,0.2011667412957974,True,7.194206042319516,1,0.09823241829872131,1,0.0006985664367675781
01694_090_SN16_9bars_health_check,16,1694,2021-10-28 10:00:01.000,0.6953250632651111,91.35,1.072634622639862,0.211871087131051,False,7.933646560721095,1,0.11286449432373047,0,0.0013074874877929688
01695_091_SN16_7bars_ssf,16,1695,2021-10-28 12:00:01.000,1.1925345802018008,300.0,98.47168021416624,0.3278164831957685,False,21.587412835319363,0,0.25119513273239136,0,0.004896402359008789
01696_092_SN16_5bars_ssf,16,1696,2021-10-28 14:00:01.000,1.3543275176399707,300.0,52.85803886772355,0.2719399627570549,False,20.156788977234275,0,0.20096179842948914,0,0.002373933792114258
01697_093_SN16_7bars_health_check,16,1697,2021-10-28 16:00:01.000,0.6838765773008141,91.35,1.4404759439242196,0.1742377129741437,False,9.329423276719538,1,0.09588843584060669,0,0.001539468765258789
01698_094_SN16_5bars_health_check,16,1698,2021-10-28 18:00:01.000,0.6362805497179911,91.35,1.639946957554588,0.1466607468920994,True,10.33848435147862,1,0.08246277272701263,1,0.0007958412170410156
01699_095_SN16_7bars_ramp1,16,1699,2021-10-28 20:00:01.000,0.779374948941959,91.0,28.69841924856575,0.1780905723859895,False,5.872623499644852,0,0.07665099203586578,0,0.0007238388061523438
01700_096_SN16_7bars_ramp2,16,1700,2021-11-01 06:00:01.000,0.7060754669703035,19.0,3.444957279105624,0.1741013914679254,False,5.901000933751759,1,0.1184399425983429,0,0.0007038116455078125
01701_097_SN16_7bars_ramp3,16,1701,2021-11-01 08:00:01.000,1.1392999114712563,110.0,2.213943285125476,0.3178105903986321,False,17.266252727087423,0,0.24361476302146912,0,0.0007050037384033203
01702_098_SN16_7bars_ramp4,16,1702,2021-11-01 10:00:01.000,1.5512396091303031,407.0,2.0110695748666174,0.3090537092207501,False,22.64936613677676,0,0.23185503482818604,0,0.0007145404815673828
01703_099_SN16_7bars_onmod,16,1703,2021-11-01 12:00:01.000,0.0194286268881547,78.4,15.75679815841581,0.0001704646006798,False,0.6680027220174058,1,0.015120575204491615,0,0.0007030963897705078
01704_100_SN16_7bars_offmod,16,1704,2021-11-01 14:00:01.000,1.2601675035898183,760.0,2.4972614444305363,0.1894790061965907,False,10.549256411999396,0,0.1521405279636383,0,0.0007240772247314453
01705_101_SN16_7bars_random_short,16,1705,2021-11-01 16:00:01.000,0.4427558363757091,143.42000000000002,1.5818958304314066,0.1636524352044101,False,3.3985665964698617,1,0.037995100021362305,0,0.0006978511810302734
01706_102_SN16_7bars_random_long,16,1706,2021-11-01 18:00:01.000,1.24112193653341,516.0,2.2358304504763886,0.3018122626934509,False,20.049197979717736,0,0.18041928112506866,0,0.0007112026214599609
01707_103_SN16_7bars_random_mixed,16,1707,2021-11-01 20:00:01.000,0.730167299987419,113.74,4.589237160420372,0.2557686985097429,True,6.212437052351512,0,0.15365934371948242,1,0.0006952285766601562
01708_104_SN16_5bars_ramp1,16,1708,2021-11-02 06:00:01.000,0.3631501229665523,91.0,14.70236988606563,0.142552429068628,False,3.361360925179127,1,0.04154416173696518,0,0.0006921291351318359
01709_105_SN16_5bars_ramp2,16,1709,2021-11-02 08:00:01.000,0.8865907563163091,19.0,2.5019415995493297,0.1494772242025071,False,8.516147052316445,1,0.1206238716840744,0,0.0007061958312988281
01710_106_SN16_5bars_ramp3,16,1710,2021-11-02 10:00:01.000,0.8718530576939737,110.0,2.0977948369915103,0.2516752149212415,True,16.04189383064782,0,0.19537755846977234,1,0.0007252693176269531
01711_107_SN16_5bars_ramp4,16,1711,2021-11-02 12:00:01.000,1.257303180089379,407.0,1.939467149133604,0.2531950478830462,False,22.290713338620076,0,0.1846744418144226,0,0.0007097721099853516
01712_108_SN16_5bars_onmod,16,1712,2021-11-02 14:00:01.000,0.01594148167326,80.95,1.581903581822511,0.0003194904376777,False,0.5967837463861716,1,0.01754528097808361,0,0.0007009506225585938
01713_109_SN16_5bars_offmod,16,1713,2021-11-02 16:00:01.000,0.9888976189104448,760.0,2.4905433991377937,0.1858769982429932,False,9.35717850707822,0,0.14115719497203827,0,0.0006945133209228516
01714_110_SN16_5bars_random_short,16,1714,2021-11-02 18:00:01.000,0.3062681506504514,144.27,4.797835634844039,0.1003685350483399,False,3.0436468084387283,1,0.009741896763443947,0,0.0007066726684570312
01715_111_SN16_5bars_random_long,16,1715,2021-11-02 20:00:01.000,1.1490544712875654,505.0,4.411880473659977,0.2255272819226771,False,15.717613611858576,0,0.1252150684595108,0,0.0007340908050537109
01716_112_SN16_5bars_random_mixed,16,1716,2021-11-03 06:00:01.000,0.8185314603075076,135.59,2.148966467847362,0.1911370499542451,False,8.504972200039266,1,0.092354416847229,0,0.000732421875
01717_001_SN17_24bars_ssf,17,1717,2021-11-04 08:00:01.000,5.522457432083425,300.0,21.2627523421505,1.2677346097487174,False,18.52487710893912,1,0.9493775963783264,0,0.0006957054138183594
01718_002_SN17_21bars_ssf,17,1718,2021-11-04 10:00:01.000,4.629616322578425,300.0,20.2345587293776,1.0883020634861515,False,24.41783341251851,0,0.7953310012817383,0,0.0009768009185791016
01719_003_SN17_18bars_ssf,17,1719,2021-11-04 12:00:01.000,2.9793438703843584,300.0,58.001311767838594,0.9182375293458908,False,15.617450199358831,0,0.7384841442108154,0,0.0007498264312744141
01720_004_SN17_15bars_ssf,17,1720,2021-11-04 14:00:01.000,3.2535665975544834,300.0,62.43476600257632,0.7597103391392692,False,26.97908107954417,0,0.633879542350769,0,0.0007073879241943359
01721_005_SN17_12bars_ssf,17,1721,2021-11-04 16:00:01.000,3.0225301706034067,300.0,6.134645578172548,0.6112203296690785,False,27.55539926530071,0,0.5875147581100464,0,0.0006999969482421875
01722_006_SN17_9bars_ssf,17,1722,2021-11-04 18:00:01.000,2.199703671239295,300.0,40.45849746171627,0.4754023443105275,False,24.72437763644544,0,0.3706592321395874,0,0.0007264614105224609
01723_007_SN17_24bars_health_check,17,1723,2021-11-04 20:00:01.000,2.062736608440711,91.35,1.426110929377968,0.7338015132247895,False,7.663529236900581,0,0.4377979040145874,0,0.0007023811340332031
01724_008_SN17_21bars_health_check,17,1724,2021-11-05 06:00:01.000,3.645357102597585,91.35,1.3382485538278968,0.6157836747444367,False,16.147310019921584,0,0.370786190032959,0,0.0006973743438720703
01725_009_SN17_18bars_health_check,17,1725,2021-11-05 08:00:01.000,3.794102139781075,91.35,1.5062893813126803,0.5223004214634872,False,19.742409391238688,0,0.3381696045398712,0,0.0006961822509765625
01726_010_SN17_15bars_health_check,17,1726,2021-11-05 10:00:01.000,1.5689175983572747,91.35,1.5620471702158951,0.424839513515213,False,9.752345631993895,0,0.2796691060066223,0,0.0007069110870361328
01727_011_SN17_12bars_health_check,17,1727,2021-11-05 12:00:01.000,1.360504628814012,91.35,1.5977789152930486,0.3410124716443669,False,10.686476661771303,0,0.22197051346302032,0,0.0006918907165527344
01728_012_SN17_9bars_health_check,17,1728,2021-11-05 14:00:01.000,1.436312052678149,91.35,1.2616570685177806,0.2714404757718895,False,14.183281072139028,1,0.18173828721046448,0,0.0006985664367675781
01729_013_SN17_24bars_ramp1,17,1729,2021-11-05 16:00:01.000,5.079356848103385,91.0,11.699578371950563,0.7273414241586185,False,10.556948597214353,1,0.41959017515182495,0,0.0006945133209228516
01730_014_SN17_24bars_ramp2,17,1730,2021-11-05 18:00:01.000,2.4867805007989903,19.0,4.321281251530565,0.708247824054979,False,5.68709588883442,0,0.5066922307014465,0,0.0007040500640869141
01731_015_SN17_24bars_ramp3,17,1731,2021-11-05 20:00:01.000,5.652141879817374,110.0,11.454885885374567,1.1966945860195737,False,24.611414762508048,1,0.855004072189331,0,0.0006990432739257812
